theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
governance and regulation of AI,0.7119586164022733,There is no governance or accountability in AI. We are in danger of losing control to AI. I am also concerned over ethics,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,f6c47e7f-32f9-4580-b040-1ec6f7d48cff,bed8fb03,20250827_225924
governance and regulation of AI,0.7119409613696588,There is no governance or accountability in AI. We are in danger of losing control to AI. I am also concerned over ethics,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,f6c47e7f-32f9-4580-b040-1ec6f7d48cff,bed8fb03,20250827_225924
governance and regulation of AI,0.7119409613696588,There is no governance or accountability in AI. We are in danger of losing control to AI. I am also concerned over ethics,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,f6c47e7f-32f9-4580-b040-1ec6f7d48cff,bed8fb03,20250827_225924
governance and regulation of AI,0.7119409613696588,There is no governance or accountability in AI. We are in danger of losing control to AI. I am also concerned over ethics,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,f6c47e7f-32f9-4580-b040-1ec6f7d48cff,bed8fb03,20250827_225924
governance and regulation of AI,0.7118951686335954,There is no governance or accountability in AI. We are in danger of losing control to AI. I am also concerned over ethics,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,f6c47e7f-32f9-4580-b040-1ec6f7d48cff,bed8fb03,20250827_225924
governance and regulation of AI,0.7110805133049158,"Protection against AI produced by bad actors. 

The possibility of unintended consequences and how they should be dealt with 

Regulation and Limitation of AI power",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,a35239a4-8b12-4866-8a17-5dba2e965239,bed8fb03,20250827_225924
governance and regulation of AI,0.7057834060913895,Questions about ethics and regulation. AI companies are private and acting in their own interests. They cannot be trusted to do things correctly. Also questions about peoples understanding of the environmental impact of AI.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,b420df14-bf36-4dc9-a1b2-85d7cd9a2517,bed8fb03,20250827_225924
governance and regulation of AI,0.7057834060913895,Questions about ethics and regulation. AI companies are private and acting in their own interests. They cannot be trusted to do things correctly. Also questions about peoples understanding of the environmental impact of AI.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,b420df14-bf36-4dc9-a1b2-85d7cd9a2517,bed8fb03,20250827_225924
governance and regulation of AI,0.7057834060913895,Questions about ethics and regulation. AI companies are private and acting in their own interests. They cannot be trusted to do things correctly. Also questions about peoples understanding of the environmental impact of AI.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,b420df14-bf36-4dc9-a1b2-85d7cd9a2517,bed8fb03,20250827_225924
governance and regulation of AI,0.7034932547394689,I think AI should be heavily regulated and closely monitored in it abilities to make its own decisions without human uidance,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,09346dfc-bf4d-4c59-9fb7-fc70f9ecd5f6,bed8fb03,20250827_225924
governance and regulation of AI,0.7011850564519269,I think there should be more regulation of AI by governments,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,38b32d2e-a82b-4ba3-8d4b-06a702386b5f,bed8fb03,20250827_225924
governance and regulation of AI,0.6920887997306531,"How will the proliferation of AI and the next generation of its development be governed globally, given that each county will have its own rules & legislation, which may infringe other countries rules, but the reach of all will be global?",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,e2ff2efe-d7a0-4e2b-9fd4-38cd8fbf4ee2,bed8fb03,20250827_225924
governance and regulation of AI,0.6920670070618764,"How will the proliferation of AI and the next generation of its development be governed globally, given that each county will have its own rules & legislation, which may infringe other countries rules, but the reach of all will be global?",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,e2ff2efe-d7a0-4e2b-9fd4-38cd8fbf4ee2,bed8fb03,20250827_225924
governance and regulation of AI,0.6920031981087187,"How will the proliferation of AI and the next generation of its development be governed globally, given that each county will have its own rules & legislation, which may infringe other countries rules, but the reach of all will be global?",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,e2ff2efe-d7a0-4e2b-9fd4-38cd8fbf4ee2,bed8fb03,20250827_225924
governance and regulation of AI,0.6920031981087187,"How will the proliferation of AI and the next generation of its development be governed globally, given that each county will have its own rules & legislation, which may infringe other countries rules, but the reach of all will be global?",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,e2ff2efe-d7a0-4e2b-9fd4-38cd8fbf4ee2,bed8fb03,20250827_225924
governance and regulation of AI,0.666945230533355,"Have a clear 'accountability' policy to cover who is responsible for what between the User, the company employing the AI, the company that made the AI, a regulatory body, inherent risks or limitations of the AI and noone at all.",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",950d559a-8339-4763-8160-429bca751e91,bed8fb03,20250827_225924
governance and regulation of AI,0.6668657286557003,Having some kind of review system or accreditation by a body which regulates AI.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",c30f6729-03c6-472b-b830-c4fec855b74f,bed8fb03,20250827_225924
governance and regulation of AI,0.659614958628149,How much control the government should have over AI use in the UK and whether there should be an input from voters on this matter.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,e2fdbd8f-0863-4fbd-8897-30b29757d7cf,bed8fb03,20250827_225924
governance and regulation of AI,0.6463638808739969,There should be international oversight to ensure that the AI assistant does not unknowingly improve it self and reach a level of General AI unbeknown to humanity. There have been several examples of existing AI software acting unexpectedly and / or in it's own interest and against defined rules - we as a species should be vary and have controls in place to stop this happening / allow this to happen but only after ensuring it is in our best interests.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,1b0224b5-4bfb-4a8e-8bdf-62a1f5355e90,bed8fb03,20250827_225924
governance and regulation of AI,0.6463638808739969,There should be international oversight to ensure that the AI assistant does not unknowingly improve it self and reach a level of General AI unbeknown to humanity. There have been several examples of existing AI software acting unexpectedly and / or in it's own interest and against defined rules - we as a species should be vary and have controls in place to stop this happening / allow this to happen but only after ensuring it is in our best interests.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,1b0224b5-4bfb-4a8e-8bdf-62a1f5355e90,bed8fb03,20250827_225924
governance and regulation of AI,0.6414171957329903,Government guidelines or rules coming into force because of AI to give people more security and trust ,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,2a9086e1-50a3-4821-b426-cb2ebf7d828e,bed8fb03,20250827_225924
governance and regulation of AI,0.6414160002084227,Government guidelines or rules coming into force because of AI to give people more security and trust ,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,2a9086e1-50a3-4821-b426-cb2ebf7d828e,bed8fb03,20250827_225924
governance and regulation of AI,0.6414125017035479,Government guidelines or rules coming into force because of AI to give people more security and trust ,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,2a9086e1-50a3-4821-b426-cb2ebf7d828e,bed8fb03,20250827_225924
governance and regulation of AI,0.6414014218192862,Government guidelines or rules coming into force because of AI to give people more security and trust ,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,2a9086e1-50a3-4821-b426-cb2ebf7d828e,bed8fb03,20250827_225924
governance and regulation of AI,0.6402856983540828,"Ownership of the AI companies is a really key point in terms of trust. Any AI will do what it is programmed to do, and control is too centralised - that is where the risk lies. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,ea91da38-f3d4-48f1-82b4-55b3945fff5d,bed8fb03,20250827_225924
governance and regulation of AI,0.6365549905631682,It’s only very recently I have interacted with AI. I have personal benefited but don’t trust everything it tells me. The bigger concern is what safeguards are we taking - what does the regulation look like.,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc1ade65-d5b6-4159-89d4-c8d199b7b79a,bed8fb03,20250827_225924
governance and regulation of AI,0.6364790184804915,It’s only very recently I have interacted with AI. I have personal benefited but don’t trust everything it tells me. The bigger concern is what safeguards are we taking - what does the regulation look like.,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc1ade65-d5b6-4159-89d4-c8d199b7b79a,bed8fb03,20250827_225924
governance and regulation of AI,0.6364784175006792,It’s only very recently I have interacted with AI. I have personal benefited but don’t trust everything it tells me. The bigger concern is what safeguards are we taking - what does the regulation look like.,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc1ade65-d5b6-4159-89d4-c8d199b7b79a,bed8fb03,20250827_225924
governance and regulation of AI,0.6364709177539775,It’s only very recently I have interacted with AI. I have personal benefited but don’t trust everything it tells me. The bigger concern is what safeguards are we taking - what does the regulation look like.,b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc1ade65-d5b6-4159-89d4-c8d199b7b79a,bed8fb03,20250827_225924
governance and regulation of AI,0.6354520815526148,The AI company should be formally registered and recognized by a reliable regulatory authority who will hold it accountable.    when things go wrong.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",97317cf9-b79e-4b88-a77c-8fe6d1593987,bed8fb03,20250827_225924
governance and regulation of AI,0.6254389089644379,Steps taken to ensure that AI potential risks are mitigated before they become huge risks,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,fcf670ec-06f1-46bc-86e9-d5ee10709e9c,bed8fb03,20250827_225924
governance and regulation of AI,0.6253762039541658,Steps taken to ensure that AI potential risks are mitigated before they become huge risks,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,fcf670ec-06f1-46bc-86e9-d5ee10709e9c,bed8fb03,20250827_225924
governance and regulation of AI,0.6232985877092926,Be open and transparent about the governing principals of their AI solution and be very clear around their liability in case of harm.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",e2ff2efe-d7a0-4e2b-9fd4-38cd8fbf4ee2,bed8fb03,20250827_225924
governance and regulation of AI,0.6222758546632488,provide the ability to set and agree the options that control the use of ai,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",814e3294-90a6-418e-b6a5-81014eeb7ace,bed8fb03,20250827_225924
governance and regulation of AI,0.6132034813009738,the environmental impact of AI,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,01087201-2428-45b2-9c95-eab1d65949cb,bed8fb03,20250827_225924
governance and regulation of AI,0.6131331214802828,the environmental impact of AI,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,01087201-2428-45b2-9c95-eab1d65949cb,bed8fb03,20250827_225924
governance and regulation of AI,0.6079624218756458,"They just shouldn’t be making decisions at all. They are not nuanced and do not understand the subtleties around individuals; there are huge issues with data protection. And people trust AI more than they should which makes it harder to get any AI decisions reviewed by other people. Where they are a cost cutting mechanism then there arent the staff or processes there to go to to dispute when a mistake is made. I do think AIs have a use, but they are outpacing our levels of regulation. ",43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,b420df14-bf36-4dc9-a1b2-85d7cd9a2517,bed8fb03,20250827_225924
governance and regulation of AI,0.6069407750466276,For the company providing the AI to be responsible for any erroneous consequences ,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",20bf79d7-a218-4823-be20-9d8c252cfe74,bed8fb03,20250827_225924
governance and regulation of AI,0.6061222908746198,The efficiency of AI is separate to its ethics - it may work effectively in certain areas but what will be the long term impact on society?,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,88a94c66-559a-47c5-98db-cf8d6e907547,bed8fb03,20250827_225924
governance and regulation of AI,0.605478999344737,Iron-clad guarantees of reimbursement/compensation where AI has caused harm/acted without authorization. The C-suite being subject to draconian penalties should their AI cause harm in any way.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",4c191264-2ab8-4c4f-a73b-041489be509b,bed8fb03,20250827_225924
governance and regulation of AI,0.6050920644307116,Not really. AI is becoming more and more apparent in our lives. There’s an inevitability about it that is a little worrying. I would expect there to be clear laws in place to control data sharing etc. I would hope for greater transparency over how the system has been developed and how decisions are made. I would want opt out choices for certain decisions or actions.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,7285c6a3-9ce0-45f6-81a9-03c2282caa24,bed8fb03,20250827_225924
governance and regulation of AI,0.6005446086457705,"complete transparency in the data being used to train the AI, commitment to regularly reviewing the data set. taking responsibility for outcomes related to the AI. Acting responsibly as a company (paying tax, monitoring for equality and diversity bias, transparency in how they run and who is in charge etc)",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",7acac877-27ce-4de8-a992-98df84d9383a,bed8fb03,20250827_225924
governance and regulation of AI,0.5960506732253781,Increased prolific reviews relating to AI and increased discussion about its use,684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",09418567-f2c7-4bf5-8d1a-faddd9412ea7,bed8fb03,20250827_225924
governance and regulation of AI,0.5883226949835498,"Being transparent, open and honest about their explanability and audit trail of decisions in any AI",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",0a2ee965-f8f5-4ab4-8541-8214c347b6ef,bed8fb03,20250827_225924
governance and regulation of AI,0.5882138528301031,Confirming privacy of information and requiring permission for important decisions. The AI should not be allowed to wrok autonomously on major sginificant matters,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",d47f2fb7-caa8-4d59-8e81-628a8a93bc91,bed8fb03,20250827_225924
governance and regulation of AI,0.586420258324523,Make themselves accountable so that we know they are liable if something goes wrong - also do much more research before unleashing AI’s into the public domain. ,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",ca31b878-34fd-46bc-a5f1-d9d92f2eca9c,bed8fb03,20250827_225924
governance and regulation of AI,0.5855563173911844,"I believe there are ethics guiding the build of AI systems, so I expect some certain level of trust.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,5e7bff95-50d0-43a4-9184-c46b7ac62258,bed8fb03,20250827_225924
governance and regulation of AI,0.5855563173911844,"I believe there are ethics guiding the build of AI systems, so I expect some certain level of trust.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,5e7bff95-50d0-43a4-9184-c46b7ac62258,bed8fb03,20250827_225924
governance and regulation of AI,0.5855563173911844,"I believe there are ethics guiding the build of AI systems, so I expect some certain level of trust.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,5e7bff95-50d0-43a4-9184-c46b7ac62258,bed8fb03,20250827_225924
governance and regulation of AI,0.5855324821387586,"I believe there are ethics guiding the build of AI systems, so I expect some certain level of trust.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,5e7bff95-50d0-43a4-9184-c46b7ac62258,bed8fb03,20250827_225924
governance and regulation of AI,0.5839723325755697,Provide guarantees and clear accountability in cases where the AI malfunctions or does not function as intended,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",36e0b852-9448-4de3-be06-d087cc924925,bed8fb03,20250827_225924
governance and regulation of AI,0.5832570743222373,"Ensure humans are provided with transparent, trustworthy unbiased information. Humans must control the AI not the AI controlling humans



",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",40e32218-1587-4621-922f-583978130db8,bed8fb03,20250827_225924
governance and regulation of AI,0.5831262680751539,Its more to do with how large corporations will use AI and the impact that will have on society,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,7aa27d2b-8eb2-44c8-b424-71ce93777cb2,bed8fb03,20250827_225924
governance and regulation of AI,0.5823748172217575,Regulation and oversight,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,c5f330ae-f55e-4311-a946-7565fddc4df7,bed8fb03,20250827_225924
governance and regulation of AI,0.5810152130967241,"By having a constant ethical review in place, checking AI's programming for biases for example.",c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",7bba71c7-161d-4c7a-9811-cb4e19e60678,bed8fb03,20250827_225924
governance and regulation of AI,0.5805706383164557,How AI affects work.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,1640f494-dc3a-40ee-8ec9-4ab2ba560beb,bed8fb03,20250827_225924
governance and regulation of AI,0.5799583494912617,ways in which AI can be programmed to be safer or what can be done if AI goes rogue. Some examples of why people dont trust AI.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,4bce6d38-a5f8-4411-a637-82853f2cdfb1,bed8fb03,20250827_225924
governance and regulation of AI,0.5799330078023055,ways in which AI can be programmed to be safer or what can be done if AI goes rogue. Some examples of why people dont trust AI.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,4bce6d38-a5f8-4411-a637-82853f2cdfb1,bed8fb03,20250827_225924
governance and regulation of AI,0.5795717977503246,"There has been slight anxiety wondering where AI is going in the future.  I worry for future generations that AI may be used to abuse systems, particularly in the health sector",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",d301f8bf-9ae2-48c1-b1e7-c63c16c12cc5,bed8fb03,20250827_225924
governance and regulation of AI,0.5795213330073139,"There has been slight anxiety wondering where AI is going in the future.  I worry for future generations that AI may be used to abuse systems, particularly in the health sector",684f9c1d-01d4-42ca-b6eb-4190c0fe2c32,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",d301f8bf-9ae2-48c1-b1e7-c63c16c12cc5,bed8fb03,20250827_225924
governance and regulation of AI,0.579168140727759,would like to know if we would be made aware of when and how this technology was being used in every day life and if we had a choice.  How would it be regulated and how would we know whether something is real or AI generated,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,1d8e0b6b-0277-4c9a-9281-5f8167b952e0,bed8fb03,20250827_225924
governance and regulation of AI,0.579124183557884,would like to know if we would be made aware of when and how this technology was being used in every day life and if we had a choice.  How would it be regulated and how would we know whether something is real or AI generated,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,1d8e0b6b-0277-4c9a-9281-5f8167b952e0,bed8fb03,20250827_225924
governance and regulation of AI,0.5788116222157895,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5787993150007129,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5787993150007129,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5787993150007129,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5787993150007129,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5787993150007129,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5787805451339775,"Because there are risks and benefits in using AI. I would personally say that the information provided by AI well thought of at times and non bias but sometimes it doesn't take into consideration the emotional aspect of the person.  Also, the tone of the voice helps in determining the emotional state of the person that the AI doesn't take account too. GDPR is also another issue that I am concerned about.",b25117ff-66b8-4325-82dd-e6e3c9e379af,Explain why you gave that trust score to your AI chatbot.,fc07d228-9a72-46af-9cae-9c2d2662f4dc,bed8fb03,20250827_225924
governance and regulation of AI,0.5779515505362001,The potential risks for the sale of an ai platform and that this may change outcomes or the involvement of funding sponsors who may want preferential treatment hard coded in,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,a69b11ad-ea16-412a-90f6-5c88b29b8e9c,bed8fb03,20250827_225924
governance and regulation of AI,0.5779515505362001,The potential risks for the sale of an ai platform and that this may change outcomes or the involvement of funding sponsors who may want preferential treatment hard coded in,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,a69b11ad-ea16-412a-90f6-5c88b29b8e9c,bed8fb03,20250827_225924
governance and regulation of AI,0.5779515505362001,The potential risks for the sale of an ai platform and that this may change outcomes or the involvement of funding sponsors who may want preferential treatment hard coded in,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,a69b11ad-ea16-412a-90f6-5c88b29b8e9c,bed8fb03,20250827_225924
governance and regulation of AI,0.5777428835933749,"I think that AI is great when used correctly, but the risks are still worrying ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,007df845-4b50-4926-83ee-ca797f53d1ea,bed8fb03,20250827_225924
governance and regulation of AI,0.5773470194598125,Have clear and transparent policies that detail how my data is protected and outline emergency responses to AI failures - they make it clear what their responses would be in the event if AI misuses and mishaps. I want to know what those companies can do to make things right when they make mistakes. Knowing that they are prepared for failure is reassuring.,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",bc40e89a-5fe6-4145-943f-d21eb485cfd1,bed8fb03,20250827_225924
governance and regulation of AI,0.577235156941972,The AI needs to be ethical in its decision's ,c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",10d9dac4-f771-4079-a82c-6a78bb633b95,bed8fb03,20250827_225924
governance and regulation of AI,0.5771508862991404,"The huge huge environnemental repercussions of using AI and the water usage of big data centers. Alongside this, the loss of democracy and tech oligarchs having limited concern for how the benefits of AI are distributed. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,bed8fb03,20250827_225924
governance and regulation of AI,0.5771106018102667,"The huge huge environnemental repercussions of using AI and the water usage of big data centers. Alongside this, the loss of democracy and tech oligarchs having limited concern for how the benefits of AI are distributed. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,bed8fb03,20250827_225924
governance and regulation of AI,0.5770734058826312,"The huge huge environnemental repercussions of using AI and the water usage of big data centers. Alongside this, the loss of democracy and tech oligarchs having limited concern for how the benefits of AI are distributed. ",237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,654c2fbf-bdfb-4a2c-b1f6-7e87b2ce5b01,bed8fb03,20250827_225924
governance and regulation of AI,0.5767640809228258,It would have been helpful to touch more on the underlying ethics in respect of ai development.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,8b60ce8f-7181-4e93-b60c-eb18c5fc5132,bed8fb03,20250827_225924
governance and regulation of AI,0.5767640809228258,It would have been helpful to touch more on the underlying ethics in respect of ai development.,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,8b60ce8f-7181-4e93-b60c-eb18c5fc5132,bed8fb03,20250827_225924
governance and regulation of AI,0.575300860976972,The distant future of ai,237f1af0-71ec-43a0-8d00-0d65bed058c0,Is there anything else you'd like to share that you feel was not covered in this survey?,c5fa4ee3-1ef2-4f7e-a0b1-21f6ab9ca0fb,bed8fb03,20250827_225924
governance and regulation of AI,0.5746244456231878,Ultimately AI systems are designed and built by commercial companies and historically these companies or companies like them have abused their position for their own gain. No company can truly trusted to be absolutely altruistic. The biggest risk is that decisions could be skewed for profit rather than for my benefit.,43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,f94e25e8-86fd-43dc-a351-fc675f4a9ce1,bed8fb03,20250827_225924
