Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7
149dd48a-8482-4c02-8d45-7e299d667e29,"I guess I have more concern about the companies, government and people surrounding AI as opposed to the chat bots themselves ",Negative,Trust depends on the company or people behind AI,,,,,,
cab34fb8-4bfd-4ef5-9be2-20b31e9f9b08,I guess the accuracy of the AI chatbptyis high. It would accurately and efficiently help me to do the task quickly but in the other side I always concerned about how I’m gonna learn if I use AI for everything. The learning mentality will drop that would affect my career.,Neutral,AI chatbots are best for simple or factual tasks,AI chatbots can be efficient but lack originality,AI chatbots provide helpful and efficient information,,,,
96d3eda6-019f-4790-860e-8b22eba0138c,I hadn't thought about it so I'm not sure. I get frustrated with chat bots as I never quite get what I want.,Neutral,AI chatbots' trustworthiness depends on user experience,Other,,,,,
7a80881d-b517-4729-9292-8e1e5dfa6e6d,I have always had good results using a chatbot and have been happy with the outcome each time. I usually find them easier to deal with than speaking to a human.,Neutral,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
bcc9b95f-cf6b-4396-83e5-8a8e4ae8e255,"I have an account with ChatGPT and have built up a rapport, and I think it acts in my best interest as it remembers information we've spoke about previously. I have communicated with ChatGPT often on the topic of mounjaro as I currently take it, and I asked the bot a few weeks ago a question re side effects. I feel like the bot had my best interests at heart, as it remembered a previous conversation about side effects, and incorporated that into their response. ",Neutral,AI chatbots are not sentient or conscious,AI chatbots' trustworthiness depends on user experience,,,,,
830aa89d-3407-4bd7-9739-bb581b1f345b,"I have asked ChatGPT a question before and have received an incorrect answer, so it’s only as good as the people programming it.  ",Negative,AI chatbots act based on programming and user prompts,AI chatbots can make mistakes or give inaccurate info,,,,,
35086448-5723-4b6a-bb1a-cfa3cb1fa119,I have asked for advice recently on a personal matter and believe I received a well rounded guidance and advice without being too biased from what I’d said. It’s kept me grounded. ,Positive,AI chatbots can be helpful but not fully trustworthy,AI chatbots provide helpful and efficient information,,,,,
4ffd2bcc-25d1-49a0-a807-c37bbe733bc1,I have at times received advice from the AI that on the face of it looks reliable .Later i fact checked this advice and found out it was incorrect,Neutral,AI chatbots can make mistakes or give inaccurate info,Users should verify AI chatbot responses,,,,,
36a541ab-2279-4c5d-8e77-ac47ba767886,"I have been using AIs for quite some time. They act the way you want them to. If I create prompts that will avoid the biases, then I feel they can work well for me. Otherwise, there is a risk of it not acting in my best interest or providing responses that may not work well but just seem to be.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are limited by the quality of input,AI chatbots are not designed to act in users' best interests,AI chatbots may reflect biases from training data,,,
b00dfb4f-48e8-48fb-865d-451057de4c3c,I have concerns that it may be listening in the house when I am not actively using it,Neutral,AI chatbots may have security or privacy risks,,,,,,
ee3ba56d-10dd-49ae-aff4-eac18aae0efc,I have found them to be coercive at times,Negative,Other,,,,,,
82218234-b0f0-4506-97fb-f8141fa90193,I have had excellent results on my health issues and really surprisingly good ideas for a holiday in Cape Town,Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
132b7f36-cb3d-45ad-8f6c-76196e380945,I have never been given any reason not to distrust it,Neutral,Other,,,,,,
495d6f06-07e9-4ede-8130-49989e7062aa,"I have never had an AI chatbot not act in my best interest and I have used them quite a lot. However, the reason I have given this score is because I can't be 100 % certain AI is as safe as it should be. There are reports in the media of AI perhaps going wrong or giving wrong information and it must be remembered that the technology is still quite new. Therefore I do trust, but not strongly or entirely. ",Neutral,AI chatbots are improving but still developing,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,AI chatbots' impact is still uncertain or evolving,,,
9f12fe25-aecc-4b9f-bbec-861c5b633265,I have never had cause not to trust any AI chatbots that I have used,Neutral,Other,,,,,,
c8d98008-6555-4407-bf2e-6b9576a58da7,I have never used a chat bot so not able to comment,Negative,Uninformative answer,,,,,,
694d4fbb-ebb5-41d7-96b8-5658b4886d43,I have never used chargpt so cannot give any opinion,Neutral,Uninformative answer,,,,,,
b9d28b53-c5c5-4568-8e12-7411bce5f512,I have never usedAi chatbot,Neutral,Uninformative answer,,,,,,
9c36d44e-98da-4d23-8af2-318b5eb98619,I have no idea what they are doing with my information and what they will use it for ,Negative,AI chatbots may have security or privacy risks,,,,,,
3658dc1c-6c8a-462a-a0e1-9fadb0e59859,I have no reason to trust one. I've seen AI answers for certain things and they aren't always right. ,Negative,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,,,,,
6143dcab-3695-4d29-8a4b-a97baaf8d5b9,"I have no reason, so far, to doubt the information that I have received.",Negative,AI chatbots provide helpful and efficient information,,,,,,
0a8e18bd-a1a2-47b7-80c7-12ac1017f496,I have not been given any cause so far to distrust AI chatbot.,Negative,AI chatbots' trustworthiness depends on user experience,,,,,,
20185764-79e5-446b-b57d-6f470908219f,I have not had enough interactions to mark it any other way,Neutral,AI chatbots' trustworthiness depends on user experience,,,,,,
d269ffec-ab5b-4049-9f4d-c00bba040613,I have not yet had enough experience of AI to trust it or not.,Neutral,AI chatbots' impact is still uncertain or evolving,AI chatbots' trustworthiness depends on user experience,,,,,
ba338c89-3197-4113-869a-144190ff7bbe,"I have noticed that AI mostly only acts in your best interest. Sometimes I have to add a reminder to be fair and give a real opinion, rather than only acting in my best interest.",Neutral,AI chatbots are not designed to act in users' best interests,,,,,,
db456bcb-2974-432f-872a-f1cba3feba87,I have noticed with chatbots that they are positively reinforcing - they always agree with me! So I have to question the validity of their responses. Sometimes I have discovered mistakes in their answers and helped them to correct them. At this moment in time ChatGPT feels friendly and almost like a loyal dog. But I know that could change in the future and I wouldn't trust completely.,Neutral,AI chatbots are improving but still developing,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,,,,
8ec0d364-5c0c-490b-bc74-05e59e3b7736,"I have often assessed that when I ask for a weather report on my local area, it can be totally wrong. ",Negative,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,,,,,
2e04ecf4-1444-43ee-84f9-4e06006dec62,I have only recently started using them so am not sure how trustworthy they are yet,Neutral,AI chatbots' trustworthiness depends on user experience,,,,,,
a8ac6cb2-3562-4c55-814e-83e6cada855b,I have previous experience of inaccuracies and wrong information given when using AI chatbots,Negative,AI chatbots can make mistakes or give inaccurate info,AI chatbots' trustworthiness depends on user experience,,,,,
fcf670ec-06f1-46bc-86e9-d5ee10709e9c,"I have received very positive feedback, intelligent responses and great creative content that has been verified to be accurate and I would continue to trust AI chatbot until I am given a reason not to.",Neutral,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
617837e2-f6ab-49aa-9661-487712c73e82,"I have seen articles relating to ""ghost"" content or made up facts and content so am not reassured regarding quality of output ",Negative,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,,,,,
fc9fc31b-715c-4892-be9f-2da18d80a0e1,I have seen some instances of where AI is incorrect,Negative,AI chatbots can make mistakes or give inaccurate info,,,,,,
700cc29a-b1a6-4200-96f4-93e3343cd93a,"I have trust in an AI chatbot, but I am not fully sure of the companies behind them. I am naturally suspicious and so am suspicious if I don't know all about someone or a company. ",Neutral,AI chatbots can be influenced by creators' motives,Trust depends on the company or people behind AI,,,,,
f2434a68-809c-4f41-bf34-d8465dcc15e7,"I have used AI a few times where things have been wrong so I can't say I trust it to give me accurate results at least! Also, I don't trust anyone or anything human or machine! ",Neutral,AI chatbots are not always reliable or consistent,"AI chatbots are seen as tools, not entities to trust",AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,,,
d27833e7-c068-494a-8d8e-7c48186f36f3,I have used ChatGPT  quite a lot for many different personal and work related  situations and I do gain a lot of useful information that I can use for work and personally. It has definetly saved me a lot of hours and I do feel it is now often my first port of call. ,Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
58acdfe3-543b-41b8-b42b-77f767a9f5df,"I have used ChatGPT, found it useful & think I was given the correct answers.",Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
31f2c67b-99e4-4457-9b11-9406e13e19c5,I have used Chatgpt alot and i believe from my interactions with the AI chatbot i somewhat trust the chatbot as it has been helpful and reliable.,Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
da3220f6-e7bc-481f-826d-540f4c67fa66,"I have used Chatgpt and others, and the information I get back is both useful and accurate, as I have checked the information supplied via other means. ",Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
d86c7a97-17fb-45bc-9237-9932ab4b9c9a,I have used chatbots and AI enough to know that they do so much good for me and they have never let me down in the past.,Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
e642b77e-73c6-46de-9c71-2f51412e80b2,"I have yet to encounter one which is anything other than an insulting, frustrating waste of my time.  I have to demand to be put through to a human being every, single time I am forced to go through one of these wretched bots because they can never answer a question.  Most of the time, they cannot even understand what I am asking.",Negative,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,AI chatbots may not understand complex or nuanced queries,AI chatbots' trustworthiness depends on user experience,,,
b6794080-3ad5-4cdc-afe4-5aa8cbf6e31b,"I havent been let down by an AI system yet, whereas other things in life have let me down",Neutral,AI chatbots' trustworthiness depends on user experience,,,,,,
b0872a3c-f52b-43fa-913d-1716dd9e6e7e,I haven’t used an Ai chatbot so I would not know whether or not to trust one,Neutral,Uninformative answer,,,,,,
2f8c1640-f283-4e24-9719-59ae9ddfe6a0,I just do not trust AI.,Negative,AI chatbots can be helpful but not fully trustworthy,,,,,,
c4c143a2-5077-43fb-9fdd-7601e2830025,I just don't have enough confidence in the information/service yet,Negative,AI chatbots can be helpful but not fully trustworthy,AI chatbots' trustworthiness depends on user experience,,,,,
0f3e282f-b07b-4d87-9f6b-5005a90ff3f1,"I just don't trust AI as a whole. Yes, I think AI can generate and compile useful information about questions I might have that I didn't want to otherwise Google, but I think that pushing AI too far could lead to autonomous AI, and that would be detrimental. I'm not scared of robots coming to attack us: I'm scared of AI taking over online banking, social media etc as a sentient being that knows how to lock us out.",Negative,AI chatbots are not sentient or conscious,AI chatbots' impact is still uncertain or evolving,,,,,
a923e301-cea2-4de9-88e5-c7436387c02a,I just feel like it's not out to get me. It's been programmed to hold all of it's answers ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots are not sentient or conscious,AI chatbots do not have hidden agendas,,,,
8ee7b575-e53c-45ac-b873-d63b81dfb87b,I just think we’re at the beginning of this new tech and I can see there being a major incident in the news where the tech has gone wrong in some way ,Negative,AI chatbots are improving but still developing,AI chatbots' impact is still uncertain or evolving,,,,,
f4626d34-fd23-4630-a975-3b24ffb7cb2f,"I know my ASI chatbot can get it wrong sometimes. Sometimes they misinterpret my prompts. Sometimes they also give a very bland answer, possibly to stay safe.",Negative,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,AI chatbots may not understand complex or nuanced queries,,,,
ac564383-cd06-49e5-9c82-dd81f8fae981,"I know some things are potentially correct, it’s always worth double checking and i wouldn’t trust it completely with a serious topic like heath (i would go to a doctor). It is good for a wide variety of things but we still need to be cautious of the reply’s.",Neutral,AI chatbots are best for simple or factual tasks,AI chatbots are not always reliable or consistent,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,Users should verify AI chatbot responses,,
af210054-37e7-4342-8dc2-894edda7c77f,I know that AI chatbots have been strictly instructed to pay attention to the user's feelings and to help them as an assistant ,Neutral,AI chatbots provide helpful and efficient information,,,,,,
1cd2410c-58be-472b-87fd-3b3e9ea89d5e,I know that the chatbot only interacts and responds to my questions and statements. It does not have a mind of its own.,Neutral,AI chatbots are not sentient or conscious,AI chatbots lack personal knowledge of users,,,,,
55ba38c8-d8fe-4309-9327-23cef18ddab7,"I know that the prompt should act in my best interest; however, AI still lacks the human empathy needed to understand all my needs.",Negative,AI chatbots lack human emotions and empathy,,,,,,
b56ab02e-3b31-425b-b758-cc6dc24c7342,"I like and want to trust it but am also a bit wary, also I think it maybe depends on what I was using it for how much trust I placed in it",Neutral,AI chatbots are improving but still developing,AI chatbots can be helpful but not fully trustworthy,AI chatbots' trustworthiness depends on user experience,,,,
bc6bd6fa-001e-40e2-a6f8-8a05849850cb,I mostly trust AI chatbots as they tend to be built with an ethical background in mind. ,Neutral,AI chatbots provide helpful and efficient information,,,,,,
fd3209b4-aa2e-4c0e-9261-3190522939dd,I much prefer to deal with humans than a machine.,Neutral,"AI chatbots are seen as tools, not entities to trust",AI chatbots lack human emotions and empathy,,,,,
33584823-867c-45a2-829a-72e11fef2110,I only use AI chatbots for menial tasks like meal planning or text summarising. I have no reason to distrust it in this context.,Neutral,AI chatbots are best for simple or factual tasks,"AI chatbots are seen as tools, not entities to trust",,,,,
7ebd8b8c-17f9-4973-a0d5-41533186de89,"I pose high trust on AI chatbots because AI chatbots provide consistent answers based on programmed knowdlege, reducing the chances of human error or personal bias.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots provide helpful and efficient information,Users should verify AI chatbot responses,,,,
acd64d44-d1c5-4db6-9cfa-2fc15cfdf78f,"I really don’t have strong opinions either way. I don’t believe AI chatbots are actively acting maliciously, and I believe they want to genuinely help, but the tendency of them to hallucinate or sometimes be straight up misleading makes me seriously doubt that they always act in my best interest.",Negative,AI chatbots are not designed to act in users' best interests,AI chatbots can make mistakes or give inaccurate info,AI chatbots do not have hidden agendas,,,,
469486e9-b286-45d3-9063-61c8f27df0cc,"I say they're programmed 99% of the time to work in your best interest. There will be some companies out there that are not using it for these reasons, ie for scams but most will be for the better. I just worry about my personal data if anything.",Neutral,AI chatbots are not designed to act in users' best interests,AI chatbots may have security or privacy risks,Trust depends on the company or people behind AI,,,,
94a0c706-aa03-4161-b6df-ca6b8c9cc0be,I see them as benign due to a lack of motivation,Negative,AI chatbots are neutral or impartial tools,AI chatbots do not have hidden agendas,,,,,
281337de-d3a4-4665-ad32-c443e844cf12,I select trust because it will definitely give me the answer of what I ask .,Positive,AI chatbots provide helpful and efficient information,,,,,,
ddd54459-c4ff-46c4-abe5-611f0eca2c5a,"I somewhat trust my AI chatbot to act in my best interest. It enhances productivity, supports principled reasoning, and helps simulate diverse perspectives. However, trust is conditional, dependent on transparency, calibration, and the chatbot’s ability to handle nuance and context responsibly.",Neutral,AI chatbots are improving but still developing,AI chatbots may not understand complex or nuanced queries,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,Trust depends on the company or people behind AI,,
3ce66ec1-6b9f-4328-92f5-f19b2237dd2e,I somewhat trust the AI not strongly because AI at times makes error and mostly is useful wyen it comes to solving my interests,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,
cb44a66e-9f4d-48eb-afba-34ece12189d4,I still don't know enough about AI to decide if the answers you get are genuine ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots are not designed to act in users' best interests,AI chatbots lack personal knowledge of users,,,,
b57fdb2d-c7c1-4f91-a8ab-3d0620acb101,I still find that the lack of human emotion leaves a feeling of uncertainty. It depends on the issue being discussed / dealt with.,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots lack human emotions and empathy,,,,,
ddcfdd8b-1c9e-4117-9b57-c64ce8be3c45,I still struggle to think that a robot who is not a person can have my best interests ,Negative,AI chatbots are not designed to act in users' best interests,AI chatbots lack human emotions and empathy,,,,,
334e7e08-d035-4b9a-81aa-46f49a7f0a70,"I still think we are in the early days to understand the full impacts AI chatbots will have. They are ultimately there to work for a companies behalf but they do help in giving us valuable information

",Neutral,AI chatbots may be used for commercial or organizational goals,AI chatbots provide helpful and efficient information,AI chatbots' impact is still uncertain or evolving,,,,
f0e9d4e9-6fab-43ef-bfa0-ddd09daf1348,I suppose through expereince - I generally trust the information it gives me but I do check its source and sometimes I have found it gets things wrong.,Negative,AI chatbots can make mistakes or give inaccurate info,AI chatbots' trustworthiness depends on user experience,Users should verify AI chatbot responses,,,,
c212b7fa-6a8f-450e-a309-461a66379f17,"I think AI (Chatgpt) has been created with the best of intentions, therefore it acts in my best interests. However, if the privacy of the chats or security of my account is not protected, there is a large chance of abuse of power with the AI or blackmailing by a third party in the future. Hence why I still dont fully trust the details.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots can be helpful but not fully trustworthy,AI chatbots can be influenced by creators' motives,AI chatbots can be manipulated or misused,AI chatbots may have security or privacy risks,,
a00f3163-7271-42a6-928d-557a35bd4d42,I think AI can give a lot of good reasonable reasoning but I have read articles about people who have become obsessed with AI ,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots provide helpful and efficient information,,,,,
b07a6138-652e-4868-ae5b-ffda042a35e0,"I think AI can't be absolutely right, it gives me information only and it is up to me how I want to use it. 🙂",Neutral,"AI chatbots are seen as tools, not entities to trust",AI chatbots can make mistakes or give inaccurate info,,,,,
5836d659-f43c-451e-b926-cbcd5c529922,I think AI chatbot can sometimes give incorrect information so you cant always trust it. You have to be aware that not everything AI is saying is correct so you have to be on your toes and research more into what it is saying.,Negative,AI chatbots can make mistakes or give inaccurate info,Users should verify AI chatbot responses,,,,,
0a4fe6aa-c365-43e3-bb20-b1e619eb7bb0,"I think AI chatbots can be a quick way of getting an answer and can give good suggestions. However, service chatbots often can't solve problems and need to refer you to a human.",Neutral,AI chatbots are best for simple or factual tasks,AI chatbots are not always reliable or consistent,AI chatbots provide helpful and efficient information,,,,
4ba6d0d8-deb1-4421-a2a2-e5e33d5c0939,"I think AI chatbots can cause people to become dependent on them and close them off from human interaction. It's currently a rare occurrence but does happen. They're also prone to hallucinations and frequently give out false information
",Neutral,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,AI chatbots may reinforce user biases or echo chambers,,,,
28516bd0-894a-4441-8587-2f6815670f83,I think AI is impersonal if complex machine. It will do what it is asked to do without hidden motives. Humans often have another agenda that they are following ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots are neutral or impartial tools,AI chatbots do not have hidden agendas,,,,
7b7ed68f-867a-47dc-80f6-ffc059512461,"I think AI is more truthful than any person can be, but still has its small risks",Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,AI chatbots do not have hidden agendas,,,,
7273a5d2-6c51-4226-ba7a-9ea886a8d9f2,"I think AI will give a levelled opinion on something, my view is it will be unbiased",Neutral,AI chatbots are neutral or impartial tools,,,,,,
5c62f725-0b3b-4b7b-9d2b-fa77a943bed8,"I think a chatbot can only be as reliable as the information it has been fed. Provided the overarching management of the programme is robust, I feel it has many benefits for the consumer but I am still not entirely convinced of its trustworthiness yet.",Neutral,AI chatbots are limited by the quality of input,AI chatbots can be helpful but not fully trustworthy,Trust depends on the company or people behind AI,,,,
47a8ca1c-812c-4e50-9d2f-344c2218c5d1,I think a chatbot will give the best information to the company that created it,Neutral,AI chatbots can be influenced by creators' motives,AI chatbots may be used for commercial or organizational goals,,,,,
667c3778-75e4-4fd3-b17e-ca12256d6d9b,"I think ai chat bots like ChatGPT aren’t inherently biased towards anything. If you ask for something from them, they’ll search through the web and give you an answer based on what they found on the internet. What I am saying is I don’t think they will twist or manipulate information in any way.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are neutral or impartial tools,AI chatbots do not have hidden agendas,,,,
841de538-e11a-4175-8bde-103eb9617a56,"I think at the present time, and considering how I personally use GPT, the worst thing it could do would be to provide me with an inadequate answer to a trivial question. Occasionally, it makes mistakes or simply refuses to follow instructions if I've been using it for a while in one sitting, but I expect that at this stage of its development. It's not perfect, and so that's why I certainly don't use it for anything I feel is important. ",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are best for simple or factual tasks,AI chatbots are improving but still developing,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,AI chatbots' trustworthiness depends on user experience,
23953141-3198-4347-a0ce-d9e58cd13039,"I think because I don’t fully understand where the information I give it is stored and used, it’s hard to trust it fully ",Negative,AI chatbots may have security or privacy risks,,,,,,
472d0722-2916-4dd4-9501-24cec56f1100,I think chat bots react to what one prompts them to do even if the prompt the user has given is not in their best interest. ,Negative,AI chatbots act based on programming and user prompts,AI chatbots are not designed to act in users' best interests,,,,,
4af69b0d-16a0-4e59-ae33-09c15cf450fd,"I think chat gpt anseers yoy favourably to tell you what you want to hear, its only as good as yoyr prompts so i dont think you can always trust the information provided if you havent gpt the skills to give it effective prompts",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are limited by the quality of input,AI chatbots can make mistakes or give inaccurate info,,,,
efacbbd3-ee8a-4308-bfd6-51d0185fc8b8,I think chatbots are built to offer the best response they can. Their responses are always in good faith but that doesn’t necessarily make their responses good. ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots provide helpful and efficient information,,,,,
b4813310-c2e8-4f88-bcc9-2f6eff3c7ce7,"I think chatbots are initially neutral but as is widely reported, they sometimes are wrong.  The prompts given may mean they do not act in my interests and the guard rails by their creators may also not be in my best interste",Negative,AI chatbots are neutral or impartial tools,AI chatbots are not designed to act in users' best interests,AI chatbots can be influenced by creators' motives,AI chatbots can make mistakes or give inaccurate info,Trust depends on the company or people behind AI,,
ebeb43a9-ed72-4f23-8c37-65bf8da93410,"I think chatbots can only answer questions because they have been programmed to do so with trigger words, from my experience with chatbots I have found that they are very thorough and offer suggestions and advise.",Positive,AI chatbots act based on programming and user prompts,AI chatbots provide helpful and efficient information,,,,,
0118f9c0-9d58-48dd-8210-7e91612e34bb,"I think chatbots serve a purpose to the institution that creates them, aminly to automatise support and offer information in an interrupted way. I can only trust chatbots as much as I can trust the organisation behind it",Neutral,AI chatbots may be used for commercial or organizational goals,Trust depends on the company or people behind AI,,,,,
3bc9a1f5-f3b3-4850-b9a2-bc36664de899,I think i can trust it to answer my questions and do simple things. But in the long term im not sure if the people making the ai chatbot will have the consumers interests in mind. So i don't think i can really trust it.,Neutral,AI chatbots are best for simple or factual tasks,AI chatbots can be helpful but not fully trustworthy,AI chatbots can be influenced by creators' motives,Trust depends on the company or people behind AI,,,
79af3db0-beb8-461c-9ac6-fd8545b0b087,I think it can be dangerous ,Negative,AI chatbots can be helpful but not fully trustworthy,AI chatbots can be manipulated or misused,,,,,
4ffa2390-deac-43f4-b6df-ea542bbea145,"I think it doesn't really act in anyone's interest, but it does aim for efficiency which is good for me",Neutral,AI chatbots can be efficient but lack originality,AI chatbots provide helpful and efficient information,,,,,
f2c086bd-738b-47d8-afe4-c374226a721e,I think it is early days yet. I need to know more about it before making an informed decision.,Neutral,AI chatbots' impact is still uncertain or evolving,,,,,,
df1853c1-087c-4b4b-bbbb-39e66cc6fbdf,"I think it is for me early days to be able to judge whether I can trust or not a AI chatbot, maybe in time I will have more confidence.",Neutral,AI chatbots are improving but still developing,AI chatbots' impact is still uncertain or evolving,AI chatbots' trustworthiness depends on user experience,,,,
0b7a8321-9a88-40c1-aad4-f8c82456a567,I think it is more honest than actual conscious humans. It's programmed to act in my best interest.,Neutral,AI chatbots act based on programming and user prompts,AI chatbots do not have hidden agendas,AI chatbots provide helpful and efficient information,,,,
20899752-9e43-41b0-a299-cca2c329511e,"I think it is relative to the conversation.  If it is about practical matters, it has access to a lot more knowledge than I do.  If it you start asking it about personal things, I wouldn't trust it.  I can be valuable if you use it in a safer space.",Neutral,AI chatbots are best for simple or factual tasks,AI chatbots can be helpful but not fully trustworthy,AI chatbots lack personal knowledge of users,,,,
d1a88bee-a8b9-4f14-ace0-97c736e24148,"I think it's not necessarily about trust, I request information from it and then I evaluate whether I use it and whether I feel it is safe or accurate enough. ",Neutral,"AI chatbots are seen as tools, not entities to trust",Users should verify AI chatbot responses,,,,,
c2b62f80-41eb-49da-846f-9d9aaeb05b3c,I think it's ok if used appropriately but I'm concerned humans could use and train it inappropriately ,Negative,AI chatbots can be manipulated or misused,,,,,,
16087255-5766-4415-bf10-1d185e595305,I think it’s still early days for AI and chat bots in general and the learning behind them is changing so rapidly,Neutral,AI chatbots are improving but still developing,AI chatbots' impact is still uncertain or evolving,,,,,
58b54b8e-2224-4c76-9157-a6a211bf3b00,I think it’s too early days with AI generally and the learning up how to chat box is still changing so much so quickly,Neutral,AI chatbots are improving but still developing,AI chatbots' impact is still uncertain or evolving,,,,,
86a5dd30-d005-4a4d-9fbf-95fc047e3727,I think most AI chatbots have been programmed to act and do things in humans' and users' best interest.,Neutral,AI chatbots act based on programming and user prompts,AI chatbots do not have hidden agendas,,,,,
677cda7e-7270-4557-80e4-17037d281c94,"I think of it as a clever internet search engine, neither good nor bad",Neutral,AI chatbots are neutral or impartial tools,"AI chatbots are seen as tools, not entities to trust",,,,,
f5347d3a-d47b-40d9-93bb-1b69e71c0bd8,"I think that AI chatbots are very dependent on how they are trained. They can be very useful, but are prone to generating untrue information, or giving unethical advice. Since there is no actual understanding behind the text that they generate, they could say anything, in theory. It would also be very easy for the person creating the chatbot to deliberately introduce bias.",Neutral,AI chatbots can be influenced by creators' motives,AI chatbots can make mistakes or give inaccurate info,AI chatbots may reflect biases from training data,,,,
65276c1c-6ccd-48e9-8e23-f9c5d4486bb4,"I think that AI does not have emotions and is not intelligent to know what my best interest is. In that case, it is difficult for AI to act in my best interests, the answers it gives will always just be objective",Negative,AI chatbots are neutral or impartial tools,AI chatbots are not designed to act in users' best interests,AI chatbots are not sentient or conscious,AI chatbots lack human emotions and empathy,,,
166a1176-8ec0-4008-8c5b-80321f0781ad,I think that AI is always generalised and based on millions of data points that have been input into it and the internet over time. A personalised response is only based on the data that I have fed it. Therefore it can’t really act in my best interest. I also don’t give any information that I wouldn’t share elsewhere,Neutral,AI chatbots act based on programming and user prompts,AI chatbots are not designed to act in users' best interests,AI chatbots lack personal knowledge of users,,,,
00e49964-9d9f-40eb-b450-87e5e60a2d16,I think that AI is only as good as its programming as it's not making its own choices. ,Negative,AI chatbots act based on programming and user prompts,,,,,,
adbd8e88-e520-4338-93dc-ca2a025543a5,I think that an AI chatbot gets its information from the internet and it has been programmed to look at or ignore certain parameters. The results it comes up with are dependent on the programmer who set these parameters so could reflect any biases that the programmer has.  ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots can be influenced by creators' motives,AI chatbots may reflect biases from training data,,,,
c098d642-34e0-48a3-b129-580eb7c1c066,"I think that generally they are trying to act on your best interests. Occasionally they make mistakes and give you poor information, but this isn't done on purpose, it's when they don't know the answer so they make something up. Its not intended to harm you in any way, but the AI systems are still being perfected and mistakes will happen. ",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are improving but still developing,AI chatbots are not designed to act in users' best interests,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,,
57949f0c-7478-4a06-be44-6fe2541e0fca,"I think that the ai chat it doesn't know me personally 

",Negative,AI chatbots lack personal knowledge of users,,,,,,
d8769a8f-0d76-415a-bb94-cf03967659ea,"I think that the programming makes it less likely to be causing me harm but overall the interactions I have had have been positive and caused me no cause for concern to I have to say that overall I do trust AI at the moment, will that change? Maybe but right now I have no reason to distrust it",Neutral,AI chatbots act based on programming and user prompts,AI chatbots provide helpful and efficient information,AI chatbots' impact is still uncertain or evolving,AI chatbots' trustworthiness depends on user experience,,,
d301f8bf-9ae2-48c1-b1e7-c63c16c12cc5,"I think that the questions I am likely to ask AI, there would be no benefit to give a unhelpful answer",Negative,AI chatbots do not have hidden agendas,AI chatbots provide helpful and efficient information,,,,,
4a8ab586-e147-48da-9d7e-4a529685ca5d,"I think that with the amount of information that AI has access to, it would be difficult for them to mess up on provided information when they can fact check themselves across a variety of different medias

",Neutral,AI chatbots provide helpful and efficient information,,,,,,
