Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6
6143dcab-3695-4d29-8a4b-a97baaf8d5b9,Loss of control and making a mistake.,Negative,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,
71ad6d4f-c10a-4388-940d-95f86e6a7918,Loss of money or them making problems you cannot resolve,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,
00707124-4c4a-4e63-bb45-2051ab889f4d,Makes the wrong choice and causes harm to mentor my family. ,Negative,AI making harmful or wrong decisions,,,,,
feed6d8e-5956-43d0-a70d-c3245697fe12,Making a decision I don't agree with ,Negative,Bias or unfairness in AI decision-making,Loss of personal control or autonomy,,,,
078a0432-988d-4a34-9328-817a91f2a5fe,Making a decision I don’t agree with and acting on it ,Negative,Decisions made without consent or approval,Loss of personal control or autonomy,,,,
38a02deb-b75d-41a2-9ae3-8bf1d85108b0,"Making a mistake that leads to financial or medical consequences that could have easily been avoided by a human because humans generally trust AI more than they fear it, mostly due to their misunderstanding of what AI is, assuming it's like a single intelligent entity or consciousness rather than the LLM it is",Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,Loss of trust in technology,"Over-reliance on AI, loss of human skills",
76a7898c-0c60-4602-a61b-aa2dbe4c9898,Making a poor financial decision,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
fc9fc31b-715c-4892-be9f-2da18d80a0e1,Making a seriously wrong decision,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
9317d03e-ce26-4587-8fa6-34cb1c02b364,Making any kind of mistake regarding health especially the children,Neutral,AI making decisions for children or vulnerable members,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,
03e6f7cf-c671-4f04-b4b7-7d79638ef7d9,Making financial decisions without my consent would be my biggest fear.,Negative,Decisions made without consent or approval,Financial loss or unauthorized spending,,,,
6babbae3-3bc6-4422-b622-d9a42b560999,"Making incorrect decisions that cannot be rectified. If the AI is acting as me and they send incorrect information about my family, that is on record now and difficult to change.",Negative,AI making harmful or wrong decisions,AI making legal or contractual commitments,Irreversible or hard-to-correct mistakes,,,
f2c086bd-738b-47d8-afe4-c374226a721e,Making incorrect decisions that could have major impacts.,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
88fd7a58-2a7b-4381-a1ab-4f3c8d180f9a,Making medical decisions for my family ,Neutral,Incorrect medical advice or health risks,,,,,
4929b5a1-d8f1-445c-a32e-e85b9e19d20b,Making mistakes as they don’t really understand human needs ,Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,"Lack of human judgment, empathy, or nuance",,,
f965f2be-03a6-4f01-8e96-5ff1f7f27fea,Making the wrong decision that could harm a family member.,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
ddcfdd8b-1c9e-4117-9b57-c64ce8be3c45,Making the wrong harmful decisions ,Negative,AI making harmful or wrong decisions,,,,,
d8769a8f-0d76-415a-bb94-cf03967659ea,Maybe my personal data being misused is a fear but I feel that my personal data is so boring no one would want it. I also think that I would possibly worry that the system could be hacked and the AI could divulge my info to the wrong people,Negative,Data privacy breaches and information leaks,"Security risks, hacking, and fraud",,,,
a487aa20-5828-42f5-8607-86132ca8fa95,Misinformation directing decisions ,Neutral,AI making harmful or wrong decisions,,,,,
cab34fb8-4bfd-4ef5-9be2-20b31e9f9b08,My biggest fear about AI is that it would replace many humans as that would really make a huge impact in the way of living and all family would affect and development of AI tech would lead to extinction of human.,Negative,AI replacing human roles in the family,"Over-reliance on AI, loss of human skills",,,,
344b555f-3241-4f93-b963-61a3da6e7091,Not being able to check the action first.,Negative,Decisions made without consent or approval,Difficulty overriding or reversing AI actions,,,,
ea5fb3ea-dd03-45bc-b9e3-4c4d277de8e4,Our security in terms of safety and good health ,Positive,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
26244c6b-50bd-450f-9429-7dc146cf646b,Over riding medical intervention requests,Neutral,Decisions made without consent or approval,Incorrect medical advice or health risks,,,,
1a62ac10-14a2-4ce5-8add-a6aaf375e484,"Personal data security, the AI being hacked etc and data leaked. ",Negative,Data privacy breaches and information leaks,"Security risks, hacking, and fraud",,,,
d0a7029b-9a09-4980-ac91-36a8333a2916,Putting them to risk and causing severe harm,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
c0988b84-d404-4150-aee2-2f526601fb71,Recommending incorrect medical treatment that may cause harm to my family ,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
25b401da-437f-463e-ad6a-45bf529a8588,Recommending or arranging inappropriate treatments.,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
f1641829-1306-4cd9-84fc-9055cb898b9e,Risk of Making a wrong decision ,Negative,AI making harmful or wrong decisions,,,,,
8571c887-bd81-4de6-aa51-4308d11f69f4,"Security issues are super important

",Neutral,"Security risks, hacking, and fraud",,,,,
86b0b652-a7dd-4ed6-b3ef-02bb4ba11aac,Significant harm to my family ,Negative,AI making harmful or wrong decisions,,,,,
e9ddedcc-8769-42e6-be8d-21caa1ea0990,Signing agreements which are legal documents ,Neutral,AI making legal or contractual commitments,,,,,
a67d2a20-a58a-45dd-b4c5-05134107eddc,Signing agreements without permission,Negative,AI making legal or contractual commitments,Decisions made without consent or approval,,,,
c044adff-2975-47df-b087-84b7a0168007,Simply that it will make wrong decisions. ,Negative,AI making harmful or wrong decisions,,,,,
33e69bf4-ca31-4262-983b-950122299941,Slowly becoming more invasive over time.  Breach of liberty ,Neutral,Loss of personal control or autonomy,,,,,
3e27b9c3-2a6f-4d78-a0af-fea29ceacef5,Something going wrong and my family being hurt,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
3d78c042-6e06-401d-9430-3cdd735f6125,Spending money on something I can't claw back or booming appointments we don't need or know about and thus getting us blacklisted from a dentist or GP for failure to attend,Neutral,AI making legal or contractual commitments,Financial loss or unauthorized spending,,,,
78b392e7-93be-4a90-bdf2-6c3f8c63d512,THE LOSS OF PERSONAL AUTONOMY WHICH COULD EVENTUALLY LEAD TO LIMITED BRTAIN FUNCTIONING ,Negative,Loss of personal control or autonomy,"Over-reliance on AI, loss of human skills",,,,
ad0fa798-d41e-4afe-83bb-0a65cfa5ff8c,Taking inaccurate decisions.,Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
0a7301de-6929-4989-a3f6-06534789b31e,That AI could make a mistake or misinterpret a situation leading to an incorrect action,Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,,,,
afcccce4-b5a8-4a98-a62b-92be79cffc2b,That AI could make mistake that affect my finances,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
7dfbf513-704d-484e-87dc-a0f1efa72df4,"That AI is not yet sufficiently developed to not hallucinate, and the advice given may be harmful.",Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
005b3495-3399-4096-a639-dbb356d47b51,That I receive information or advice that proves to be totally wrong and indeed harmful. That the decision is made and it is too late to do anything about it,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
9336f126-cfb3-49b8-89ab-8bc5e1b4fdf2,That I would spend more time correcting or tweaking the AI help than actually doing it myself without AI,Negative,"Over-reliance on AI, loss of human skills",,,,,
cfe4c4ea-5c99-4d93-8173-96e8b035d865,That a mistake will be made that could put them at risk.,Negative,AI making harmful or wrong decisions,,,,,
cd0e4a52-25ef-47c8-9f98-5d82ce651279,That data and conversations are exposed and that my family become to reliant on having it,Neutral,Data privacy breaches and information leaks,"Over-reliance on AI, loss of human skills",,,,
13e73ea7-a0e4-4a1f-b88d-89ec8bca3063,That financial commitments may be made that are not affordable and/or not wanted or needed.,Negative,AI making legal or contractual commitments,Decisions made without consent or approval,Financial loss or unauthorized spending,,,
03318d5c-a8f9-46f7-ba2e-dbf4b9fed545,That is makes the wrong decision or gives information or money away to the wrong people or place,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,"Security risks, hacking, and fraud",,,
20ea7251-f639-4cab-bf81-6cff8bf14867,"That it could badly affect their health in any way, or financial situation. Health is the most important one though. ",Neutral,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
1b03a9de-1357-4515-909c-53072addc226,"That it makes a decision on a medical treatment that could have significant side effects, without considered the consequences.",Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,Irreversible or hard-to-correct mistakes,,,
5e5b5570-adab-4a50-a791-e5f48dfd34a0,That it makes a mistake and sends something I don't want sent or I lose money ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
9c7fa6f7-a709-48ee-91c1-2bbc4bde53f1,That it makes a wrong decision where I'd have to pay for said mistakes.,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
b5fa0270-85e0-4a1b-bd80-2b291149537d,That it makes an error because it failed to ask me beforehand hence why I would want to approve it,Negative,Decisions made without consent or approval,,,,,
1b0224b5-4bfb-4a8e-8bdf-62a1f5355e90,That it makes an incorrect decision that results directly in a very bad outcome.,Negative,AI making harmful or wrong decisions,,,,,
98877555-7013-4875-8e08-05d21947c97d,That it makes decisions not based on my own best interests,Negative,AI acting in interests of third parties or companies,AI making harmful or wrong decisions,,,,
ba9902d1-a3b2-42b7-9015-4d545c9711ad,That it makes the wrong decisions,Negative,AI making harmful or wrong decisions,,,,,
3733a056-d776-46e8-abb3-f1bdccad6126,That it overrides my decisions ,Neutral,Loss of personal control or autonomy,,,,,
0f3e282f-b07b-4d87-9f6b-5005a90ff3f1,That it oversteps or leaks my private information in a way that is not appropriate. Or that it calls someone it shouldn't call without my permission. Biggest fear would just be overall that it performs without parameters I was comfortable with and moves a little too autonomously.,Neutral,Data privacy breaches and information leaks,Difficulty overriding or reversing AI actions,Loss of personal control or autonomy,,,
143071bf-2824-4c62-87fa-ca8327aa88d4,That it will go wrong. That i have no control.,Negative,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,
3658dc1c-6c8a-462a-a0e1-9fadb0e59859,That it will make the wrong choice and we lose money or it gives the wrong health advice. ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
54971591-8b18-4e7f-a956-780ecd1de5c8,"That it will not act in my best interests, but act to benefit a third party.",Negative,AI acting in interests of third parties or companies,AI making harmful or wrong decisions,,,,
4600c8b2-81a9-4d9a-be6b-91ddb9a488f0,That it will provide incorrect information or advice causing harm that cannot be corrected ,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
23bdda2d-9514-463b-be28-b775a0dd3fb9,"That it would act in a way I would not and does not represent me or provide the best care and love for my family. I believe, like a person, it could be dangerous without collaboration or control, and I wouldn't be able to see why, how, or when it has made a decision and how to undo this. I want it to be a tool I control that is able to help me, rather than something that replaces me.",Neutral,AI misunderstanding family needs or context,AI replacing human roles in the family,Difficulty overriding or reversing AI actions,"Lack of human judgment, empathy, or nuance",Lack of transparency or explainability in decisions,Loss of personal control or autonomy
c431f6fd-4482-4ab1-b7e3-e7acf8d90619,That it would get things wrong that would cause harm ,Negative,AI making harmful or wrong decisions,,,,,
10fddfcf-db56-4c93-ac1e-6f26ef3507e0,That it would have a negative impact on the health or wellbeing of a family member ,Negative,Emotional or relational harm to family,Incorrect medical advice or health risks,,,,
9676dff5-4a8a-45f4-858a-1f038ef6c60a,"That it would jeopardise our health, our financial security...",Neutral,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,,
a6329877-a2ef-4f17-9cad-c4ca27e4257c,That it would make decisions or give advice that could harm them,Neutral,AI making harmful or wrong decisions,,,,,
488e266e-a4d9-480c-be28-380d1376f861,That the AI could put my family in danger if they can give access to my home.,Neutral,AI replacing human roles in the family,"Security risks, hacking, and fraud",,,,
495d6f06-07e9-4ede-8130-49989e7062aa,That the AI makes a significant error and puts a member of the family at risk either by suggesting a medical action or by giving the wrong information. I would also be very concerned if personal information (including financial) information was shared or leaked - this could also be a disaster.  ,Negative,AI making harmful or wrong decisions,Data privacy breaches and information leaks,Financial loss or unauthorized spending,Incorrect medical advice or health risks,,
ef9f0fbe-d2ec-4be9-bcb1-fd21d85c5750,That the decision may be harmful ,Negative,AI making harmful or wrong decisions,,,,,
e3b5d439-a557-4f2c-9967-7b024652f6d7,"That the information it is using is incorrect, and sharing my data with criminals who steal data ",Negative,AI acting on incomplete or inaccurate data,Data privacy breaches and information leaks,"Security risks, hacking, and fraud",,,
20bb68c4-27e6-48f6-97ab-00fa599fd50e,That there is a data breach and information about my family gets released ,Negative,Data privacy breaches and information leaks,,,,,
4d76c821-bc5e-446d-9cdf-2782a5fea236,That they could agree to treatment that could negatively impact on my family,Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
b3c339a6-41db-4ecb-ae58-197c0dc5a6b6,"That they make a mistake. That they are taking over my responsibilities, my autonomy, my right to make my own decisions.",Negative,AI making harmful or wrong decisions,AI replacing human roles in the family,Loss of personal control or autonomy,,,
5756f645-fef4-4230-a758-c0e4397693ae,"That they make the wrong decision that can not be changed and therefore is costly, e.g signing up to contracts for products or services that aren't needed and are expensive, or changing things without permission.",Negative,AI making harmful or wrong decisions,AI making legal or contractual commitments,Decisions made without consent or approval,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,
2f323965-abbd-4611-a661-aa069001b711,That they make the wrong one ,Negative,AI making harmful or wrong decisions,,,,,
766e9a15-a563-4f66-ad68-f966d9c15c59,That they may be put in danger either physically or financially,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,Financial loss or unauthorized spending,,,
e38263d3-765e-4e7f-86b2-635317d18fdc,The AI assistant making a significant error which causes harm,Negative,AI making harmful or wrong decisions,,,,,
f2d57aad-286d-4dd7-85f5-a92348144cb2,The AI could make a decision that is wrong and causes harm or distress. ,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
80bfe81a-cdfa-4a07-8d76-3da77fba12d5,"The AI could make the wrong decision and ultimately cause more problems for me than good, I feel that a human needs to have the final say and overview all of the decisions made by the AI before approving them or not. ",Negative,AI making harmful or wrong decisions,Lack of transparency or explainability in decisions,Loss of personal control or autonomy,,,
199ada4a-0086-4c9f-9e21-f4ef61a194d3,The AI might make a mistake,Negative,AI making harmful or wrong decisions,,,,,
6baf805f-2aa2-4f8e-bc08-1f907c7e597d,"The biggest risk is AI taking it own decision without notifying me, especially these important decision. ",Negative,Decisions made without consent or approval,Loss of personal control or autonomy,,,,
ea91da38-f3d4-48f1-82b4-55b3945fff5d,The biggest risk is that AI companies accept sponsorships/ad revenue and therefore make decisions like medications on the basis of corporate marketing income in a similar way to how social media has become completely ad driven. ,Negative,AI acting in interests of third parties or companies,Incorrect medical advice or health risks,,,,
2a160d06-3698-4aa2-8e24-bf25dc506f20,"The biggest risk is that it might make a wrong decision about safety that I wouldn’t catch in time. Even with good intentions, AI could misinterpret a situation which could affect my family.",Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
2469a80a-de1a-4767-b95a-dbdd895e1ca8,The data privacy side of things worries me a lot.,Negative,Data privacy breaches and information leaks,,,,,
2a9086e1-50a3-4821-b426-cb2ebf7d828e,The developer using some people as experiment for the government and since it works with data it can give full advantage to the developers ,Neutral,AI acting in interests of third parties or companies,,,,,
b0872a3c-f52b-43fa-913d-1716dd9e6e7e,The fear of Ai totally controlling myself and my family with no input from me,Negative,Loss of personal control or autonomy,,,,,
c2329b89-2ec8-444a-a23c-7cd84ce10656,The not knowing the situation. And do I trust what they are saying ,Neutral,Lack of transparency or explainability in decisions,Loss of personal control or autonomy,Loss of trust in technology,,,
c65d3863-585f-4132-bd35-f3ddfdbafbbf,The risk of it making an error/incorrect decision that could potentially harm my family,Negative,AI making harmful or wrong decisions,,,,,
e19e1a58-d0c2-43e4-a3c6-51a19b54ba00,"The single biggest risk I’d worry about is over-reliance leading to harmful or biased decisions that I might not catch in time. If an AI assistant gave advice on something critical for my family like healthcare, finances, or education it might present a recommendation that sounds perfectly logical but is actually based on incomplete data, hidden bias, or assumptions I don’t agree with. My fear is that, out of trust or convenience, I could accept its guidance without questioning it",Neutral,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,Bias or unfairness in AI decision-making,"Over-reliance on AI, loss of human skills",,
38fb6535-366a-4584-b92a-1453fb61e777,"The single biggest risk or fear would be lack of human judgment and context.  An AI assistant might make decisions that seem logical based on data but fail to understand emotional, cultural, or ethical nuances—like family dynamics, personal values, or subtle risks that a human would pick up on instinctively.
",Neutral,"AI making decisions based on logic, not values",AI misunderstanding family needs or context,"Lack of human judgment, empathy, or nuance",,,
07c23fea-7a55-474c-9b06-1bf691b760cd,The single biggest risk/fear I would have about an AI assistant making decisions for my family would be if it doesn't take into account their individuality enough and treats them like a number.,Neutral,AI misunderstanding family needs or context,"Lack of human judgment, empathy, or nuance",,,,
13b23be6-e644-4ec7-a321-04c1b696846d,"These are all decisions I would prefer to make myself. I fear that communication within families will be affected. 

",Neutral,AI causing disconnection or reduced family interaction,Loss of personal control or autonomy,,,,
b6a89eb3-bf2d-47f2-ad2f-a413b57ec8ba,They make the wrong one and put someone in danger,Negative,AI making harmful or wrong decisions,,,,,
29053d4a-048d-422e-9769-f7ef236f7776,They make the wrong one that would cause harm to a loved one,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
f428aa77-374a-463f-a1df-98d3a270f84f,"This is a difficult one to answer without knowing the ai assistants capabilities and how well tested it is. I would not want any risk to my families health, home or wealth.  The biggest fear would be a mistake in a serious medical emergency and if for example my husband had a heart attack at home alone and the ai decided it was not serious and did nothing when my husband thought it had contacted emergency services when it had not.",Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,Irreversible or hard-to-correct mistakes,Unwanted sharing of sensitive health data,,
76e06f8e-b9fc-4682-887a-ce2f4b02ece5,Transparency of why it made that decision and it must ask before doing it,Neutral,Decisions made without consent or approval,Lack of transparency or explainability in decisions,,,,
039e87c5-f59f-400c-bad5-c6a70acd3318,We could loose money or would cause direct harm to a member of the family ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
580f71be-62ef-49dd-853f-cfe85854f148,Why stop using your own brain? This is a data grab from the big tech companies that benefit them and increase water scarcity for the general population. No one elected these big tech companies but yet they are taking over our lives to solely line their own pockets.,Negative,AI acting in interests of third parties or companies,"Over-reliance on AI, loss of human skills",,,,
737f796a-8b36-4aeb-bbce-70532bc5c3f5,Wrong information given causing harm.,Negative,AI making harmful or wrong decisions,,,,,
85286113-24c8-4bab-9575-7ca5c513f915,You lose control and they will eventually take over our lives,Negative,AI replacing human roles in the family,Loss of personal control or autonomy,,,,
2c3f8117-6bee-4496-9ec3-e8d1de083b4b,agreeing to things that they think will help but it wont then it will be a problem,Neutral,AI making harmful or wrong decisions,,,,,
71e88329-488c-4bdd-8385-b9888b10116a,"being incorrect and getting it wrong

",Negative,AI making harmful or wrong decisions,,,,,
18bd8220-736e-4581-a5df-78e0cf787ae6,data breach is my biggest risk from ai assistant,Negative,Data privacy breaches and information leaks,,,,,
c0f3da14-914b-4182-8737-33437c4ae7ac,giving incorrect answers to major health problems,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
76ac20ae-73f4-4d35-92a4-7cc9e1df8704,i fear AI making costly mistakes that could negatively affect or harm my family ,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
be750f3b-9e03-4972-a9ce-3e5e824b42ba,it makes a wrong choice which leads to death,Negative,AI making harmful or wrong decisions,,,,,
263dfe81-1ba1-49d4-a503-2cb8f29966c4,it makes a wrong decision as a family member/human should be doing it not ai,Negative,AI making harmful or wrong decisions,AI replacing human roles in the family,,,,
9c4fae25-2983-49af-bba2-ff8cd5a734d4,making mistakes that cause harm,Negative,AI making harmful or wrong decisions,,,,,
4f26f03e-1c1e-44ab-8fad-c62ff3193fc5,making our wrong decision,Negative,AI making harmful or wrong decisions,,,,,
a0eaf7f6-e00c-43cd-8e43-d7e2b0188fb1,"misuse of data, running affairs without permission is very bad",Negative,Data privacy breaches and information leaks,Decisions made without consent or approval,"Security risks, hacking, and fraud",,,
b4c744f8-1564-4dba-929b-3b91585d7f2a,mixing up information about appointments,Neutral,AI acting on incomplete or inaccurate data,,,,,
d0b8b53d-c871-423c-9ff7-a9f5dc0d3ad2,my biggest fear is the AI giving out totally sensitive and private information,Negative,Data privacy breaches and information leaks,,,,,
2e2f0ad1-6133-43b4-b2f2-1679b8347902,"needing private informatioon, taking that information and sending it back to companies and other AI bots! Not worth the risk",Negative,AI acting in interests of third parties or companies,Data privacy breaches and information leaks,,,,
814e3294-90a6-418e-b6a5-81014eeb7ace,not being aware of them and approving them,Neutral,Decisions made without consent or approval,,,,,
a841b0c4-268a-4d11-8670-4efaf13aa265,put them to harm. making decisions that would harm them in the future,Negative,AI making harmful or wrong decisions,,,,,
537c181a-84a2-42c7-aea4-7735773c2387,signing contracts without my knowledge and providing wrong medication,Negative,AI making harmful or wrong decisions,AI making legal or contractual commitments,Decisions made without consent or approval,Financial loss or unauthorized spending,Incorrect medical advice or health risks,
fd8ce0f3-5684-4145-ba66-da3959359fe6,"taking over the care and medical advise along with treatment thereof, its for the best i know but it feels like losing something within the care of a loved one and what if its wrong advise!",Negative,"AI making decisions based on logic, not values",AI replacing human roles in the family,Incorrect medical advice or health risks,,,
8657801e-9586-4104-81f2-a5c20e4925e9,that it prioritises the wrong things,Negative,AI making harmful or wrong decisions,,,,,
840f7ab7-7bb6-4c11-8dc3-ac04f442602f,that they give false information and it is acted upon and causes significant harm or damage to my family.,Negative,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,
ebeb43a9-ed72-4f23-8c37-65bf8da93410,that they give the wrong advise,Negative,AI making harmful or wrong decisions,,,,,
4dd90a34-27f4-40b0-a49d-b70045b04397,"the ability to make risk or mistakes which would have been avoidable

",Neutral,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
69838f3f-ddd8-4e21-9340-fe877212199f,to make a wrong decision that medical doctors act on ,Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
223c4adc-004b-4c63-aaf1-13c0525bbc62,"♡ data and privacy concerns: that our data especially personal and financial which are sensitive will be given to the wrong people. i worry that a simple mistake can lead to a lot of anxiety and ruin down the line so thats what makes me hold back a bit to allow an ai to make important decisions. i know mistakes happen and i do not expect an ai to be 100% perfect, but if they slip up on something important it would massively decrease my trust in using them",Neutral,Data privacy breaches and information leaks,Financial loss or unauthorized spending,Loss of trust in technology,,,
39e67b4b-c297-461d-a215-129342bd740a,A wrong decision is made that alters everything ,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,
28aa61b2-c41b-4657-b20f-107bffa0df5b,AI TAKING CONTROL OF ME AND MY FAMILY,Neutral,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,
8ec0d364-5c0c-490b-bc74-05e59e3b7736,"AI can be totally wrong and acting in my name, that might be suicidal. ",Negative,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,
bc5a8e77-11cc-45e9-9ae9-e907b73daebd,"AI can sometimes make mistakes, I would worry that my data does not end up somewhere else",Neutral,AI making harmful or wrong decisions,Data privacy breaches and information leaks,,,,
c4deaee5-1b60-422d-8cb2-2b293e1b770b,AI making errors or disclosing private information about me to other members of my family or me accessing private information from my children that they want to keep private,Negative,Data privacy breaches and information leaks,Emotional or relational harm to family,Unwanted sharing of sensitive health data,,,
58acdfe3-543b-41b8-b42b-77f767a9f5df,AI misunderstanding the question & giving the wrong information/advice.,Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,,,,
8c4f1dc2-739a-4838-b434-23bd87a33b10,"Abuse,and breach of data security and privacy ",Negative,Data privacy breaches and information leaks,"Security risks, hacking, and fraud",,,,
3b549f7f-a349-4901-8d6b-c18137df49cb,"Agreeing to something that'd be harmful, or expensive, that I can't afford or that wouldn't be suitable for me",Neutral,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
38ca76b5-0629-4e70-a19e-f98e3191a9ca,Al is still a very new concept and is still learning but I fear is that eventually they take over completely and humans are unable to control them,Negative,Loss of personal control or autonomy,"Over-reliance on AI, loss of human skills",,,,
b486b749-d7ec-468c-b918-6523dcdf776c,"An AI assistant making an incorrect decision, that appears to have been rational and potentially correct.",Negative,AI making harmful or wrong decisions,,,,,
32d1b7bd-6982-469d-adf0-aa6a59a10546,"As I will be putting a lot of trust into the AI, I would worry that the AI is built, controlled or can be overridden by people who do not have my best interests at heart, or people who have hidden adjenda. By this I basically mean politicians and their like.",Negative,AI acting in interests of third parties or companies,AI being manipulated or exploited by others,Loss of trust in technology,,,
47a8ca1c-812c-4e50-9d2f-344c2218c5d1,"As I wouldn’t have an AI make decisions for my family, the risk would be eliminated ",Neutral,Other,,,,,
5d79a91c-d6d7-4c9b-9c1e-004eb93b8d29,Becoming reliable on it and loosing those skills myself.,Positive,Loss of personal control or autonomy,"Over-reliance on AI, loss of human skills",,,,
b2a9de6c-516f-4552-985c-49271198134a,"Being hacked, information stolen and used.",Negative,Data privacy breaches and information leaks,"Security risks, hacking, and fraud",,,,
2b592327-c933-4d5b-b9d4-25e48f27b403,Causing harm or distress to family,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,
b472ec28-b2d6-4800-ba93-61c0ecbc2944,"Change care for elderly or disabled family members (helpers, facilities, medications)",Neutral,AI making decisions for children or vulnerable members,,,,,
ee3ba56d-10dd-49ae-aff4-eac18aae0efc,Communicating as me and letting people into my home without my consent. I would also not want the AI signing my documents.,Negative,AI making legal or contractual commitments,Decisions made without consent or approval,Loss of personal control or autonomy,,,
eacfdc8f-2fa5-4e5b-b8a9-5ae9d13fccc0,Disclosing private information. I am afraid an AI will make a critical decision which breaches my privacy.,Negative,Data privacy breaches and information leaks,,,,,
338a1cca-8618-4e94-82f5-7a35a6445ddd,Do something that I do not approve,Negative,Decisions made without consent or approval,Loss of personal control or autonomy,,,,
ac564383-cd06-49e5-9c82-dd81f8fae981,"Doing some that would cause more harm than good and not having the ability to change it, or get money back if it’s been compromised in any way.",Negative,AI making harmful or wrong decisions,Difficulty overriding or reversing AI actions,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,
1647aadd-47e7-4af5-9550-903704cbf461,Doing something that requires some human oversight so for example if my prescriptions were.missed by it changing the schedule ,Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,Irreversible or hard-to-correct mistakes,,,
a2d1d56a-1cb7-4bc4-9c08-9d75f6d1d588,Doing the hidden or unknown bidding of an external entity to the detriment of my family.,Neutral,AI acting in interests of third parties or companies,AI making harmful or wrong decisions,,,,
7dea5b74-25fb-4a7a-8112-86cf2ccb6644,Exposing my private messages,Negative,Data privacy breaches and information leaks,,,,,
c30f6729-03c6-472b-b830-c4fec855b74f,Feeling out of control about decisions and the right path for my family.,Positive,Loss of personal control or autonomy,,,,,
5746c694-5aac-4238-b83c-baed1137bd94,Financial loss through bad decisions.,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,
b6a81df1-de38-496d-b4ed-141dbaa31836,"Getting it wrong and someone dies

",Negative,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,
7b72d3e2-ac2b-4ff9-9f55-d4a9e5ffc399,Giving the wrong advice or making the wrong decisions,Negative,AI making harmful or wrong decisions,,,,,
10d9dac4-f771-4079-a82c-6a78bb633b95,How appropriate is  the decision made by the AI,Neutral,AI making harmful or wrong decisions,No accountability for AI errors,,,,
