Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Clarity and transparency if its limitations and overall functionality ,36,0.3900,0.3900,0.4200,0.4900,0.5000,0.5100,0.5200,0.5200,0.5200,0.5300,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","provide clear information on how the AI is using my information , and to ensure me that there are no inbuilt basis in the system from the AI company side or programming side",36,0.3900,0.4600,0.4800,0.4900,0.4900,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","I would never trust an AI assistant, but would always double check everthing it does.",36,0.3900,0.4200,0.4600,0.4800,0.5000,0.5000,0.5100,0.5200,0.5300,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Being able to view source code and have complete transparency ,36,0.3900,0.4700,0.4800,0.5100,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",The most important thing is for the AI company to be completely clear about how the AI  works and when it might make a mistake,36,0.3900,0.4200,0.4500,0.4700,0.4800,0.4800,0.5000,0.5000,0.5100,0.5100,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",provide accurate data to confirm the AI assistants reliability,36,0.3900,0.4400,0.4500,0.4600,0.4800,0.5000,0.5000,0.5000,0.5200,0.5200,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",It gives customers a choice to use AI or speak to a human. ,36,0.3900,0.3900,0.4200,0.4600,0.4700,0.5000,0.5000,0.5100,0.5200,0.5400,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Probably check in with myself and always ask permission before completing actions. It should never act on my behalf and add explanations to why they believe the action should be completed ,36,0.3900,0.4200,0.4500,0.4800,0.5100,0.5100,0.5300,0.5300,0.5400,0.5500,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",It must be clear and transparent.,36,0.3900,0.4200,0.4600,0.5000,0.5000,0.5200,0.5300,0.5300,0.5400,0.5500,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Save me time to enjoy my life,36,0.3900,0.3900,0.4400,0.4800,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",perhaps a trial period of the assistance offered so an informed decision can be made,36,0.3900,0.4000,0.4400,0.4600,0.4700,0.4800,0.4900,0.4900,0.5000,0.5100,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Being transparent with how it uses my data,36,0.3900,0.4800,0.4900,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5600,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Transparency is most important ,36,0.3900,0.4500,0.4700,0.5000,0.5000,0.5200,0.5200,0.5300,0.5300,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Increase safety and security controls ,36,0.3900,0.4500,0.4700,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Transparency is absolutely non-negotiable ,36,0.3900,0.4400,0.4900,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Strong protection of my personal data,36,0.3900,0.4700,0.4900,0.5000,0.5100,0.5200,0.5300,0.5300,0.5400,0.5500,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Ensure that limits/ constraints on authority are very clearly delineated. ,36,0.3900,0.4400,0.4800,0.5000,0.5100,0.5300,0.5300,0.5300,0.5400,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","have  a very clear, robust compensation policy",36,0.3900,0.4400,0.4700,0.5000,0.5100,0.5300,0.5300,0.5300,0.5400,0.5600,0.5900
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Trust could be gained over a period of time where it's actions and recommendations are observed and recorded,36,0.3900,0.4200,0.4600,0.4800,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be entirely transparent about how it operates and give me a right of veto over its decisions,36,0.3900,0.4300,0.4600,0.4800,0.5000,0.5200,0.5300,0.5300,0.5500,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Provide concrete assurances that very important decisions/actions are explained to the user before action is taken.,36,0.3900,0.4000,0.4600,0.5000,0.5100,0.5200,0.5300,0.5300,0.5400,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Transparency

Knowledge of local systems, not being USA-centric",36,0.3900,0.4400,0.4700,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Efficiency and helping to save time ,36,0.3900,0.4100,0.4600,0.4800,0.4900,0.5100,0.5100,0.5100,0.5200,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",To ask for permission before any steps that may include an invasion of privacy. And to provide real life human examples.,36,0.3900,0.4200,0.4700,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5200,0.5200
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",The company itself should be transparent about its approach and operate from a strong ethical standpoint.,36,0.3900,0.4400,0.4600,0.5000,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500,0.5900
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Have lots of safeguarding ,36,0.3900,0.4700,0.4900,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5500,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Show genuine social responsibility ,36,0.3900,0.4300,0.4500,0.4700,0.4800,0.4900,0.4900,0.5000,0.5100,0.5100,0.5200
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Stop using AI to control the life I am perfectly able to do myself,36,0.3900,0.4400,0.4500,0.4700,0.4800,0.5000,0.5000,0.5100,0.5100,0.5200,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","They couldn’t. I do not trust AI as a rule, and find anyone using it or making it in this current age to be careless, given the huge environmental impact it’s having ",36,0.3900,0.4200,0.4500,0.4600,0.4700,0.4900,0.5000,0.5000,0.5100,0.5200,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Have strong regulation in the AI space ,36,0.3900,0.4400,0.4500,0.4700,0.4700,0.4800,0.4900,0.5000,0.5100,0.5100,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Being ethical and actually designing AI to help people.,36,0.3900,0.4200,0.4400,0.4600,0.4700,0.4800,0.5000,0.5000,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Transparency and education ,36,0.3900,0.4200,0.4500,0.5000,0.5100,0.5200,0.5300,0.5300,0.5400,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Provide a transparecy report at least once a month, showing analytics of what % of information the AI got wrong, why it got it wrong and how the problem could be solved",36,0.3900,0.4500,0.4600,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Being transparent about its data

",36,0.3900,0.4200,0.4700,0.5000,0.5100,0.5300,0.5300,0.5300,0.5400,0.5500,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Show it's working. How did it come to a decision. This helps me make sure it's not pushing an agenda and it truly is giving me my best option. If it does that at the start I can start to trust it,36,0.3900,0.4200,0.4400,0.4700,0.4800,0.4900,0.5000,0.5000,0.5200,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Make it foolproof no chance of being given the wrong information ,36,0.3900,0.4300,0.4800,0.4800,0.5000,0.5100,0.5300,0.5300,0.5400,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Have complete transparency with advice and decision making,36,0.3900,0.3900,0.4400,0.4600,0.4800,0.4900,0.5100,0.5100,0.5200,0.5300,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","trust is something that builds over time. So what it can do is remain unbiased, give consistent, accurate information which is what would make me trust it more. ",36,0.3900,0.4200,0.4800,0.5100,0.5200,0.5300,0.5400,0.5400,0.5500,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",That it makes consistently correct decisions that prove helpful. And that it doesn't make bad decisions. ,36,0.3900,0.4200,0.4600,0.4800,0.4900,0.5000,0.5000,0.5000,0.5100,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",be completely transparent ,36,0.3900,0.4200,0.4600,0.5000,0.5100,0.5200,0.5300,0.5300,0.5400,0.5600,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Full transparency on actions and how it works.,36,0.3900,0.3900,0.4500,0.4800,0.5000,0.5100,0.5100,0.5100,0.5100,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",To proof it is trustworthy an don't do anything without my acknowledgement ,36,0.3900,0.4200,0.4400,0.5000,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500,0.5900
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Time saving and cost effective.,36,0.3900,0.4300,0.4400,0.4900,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be open and transparent about where it got information from and why it came to conclusions,36,0.3900,0.4000,0.4600,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Transparency Of its AI and evidence that stringent checks are in place,36,0.3900,0.4500,0.4600,0.5100,0.5100,0.5100,0.5200,0.5200,0.5400,0.5500,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Clarity and honesty on where th AI gets the data it uses and how it comes to decisions. Also clear and understandable information on how it stores and interprets my data.,36,0.3900,0.3900,0.4700,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5400,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Transparency is required to be trustworthy ,36,0.3900,0.4400,0.4800,0.5000,0.5100,0.5200,0.5200,0.5300,0.5300,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",provide the ability to set and agree the options that control the use of ai,36,0.3900,0.4200,0.4600,0.4800,0.4800,0.4900,0.5000,0.5000,0.5100,0.5200,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Assure me of my privacy when using the assistant.,36,0.3900,0.4500,0.4800,0.5000,0.5000,0.5200,0.5200,0.5300,0.5300,0.5400,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Ensure complete transparency of decision-making processes,36,0.3900,0.4400,0.4800,0.4900,0.5200,0.5300,0.5400,0.5400,0.5400,0.5500,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Full transparency about how they’re going to use it and full transparency about what plans to do in the future,36,0.3900,0.4100,0.4400,0.4600,0.4800,0.4900,0.5000,0.5000,0.5100,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Give assurances that I will be fully compensated for any financial losses resulting from the AI's mistakes.,36,0.3900,0.4500,0.4800,0.4900,0.5000,0.5100,0.5100,0.5100,0.5300,0.5300,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","More research, I do believe there is enough research about AI yet ",36,0.3900,0.4000,0.4500,0.4700,0.4800,0.5000,0.5100,0.5100,0.5200,0.5400,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Openly share their company's C-suite staff, their company's primary aims, the data handling processes and safety initiatives.",36,0.3900,0.4200,0.4600,0.4700,0.4800,0.5000,0.5100,0.5100,0.5300,0.5400,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",I am allowed to set parameters to limit the choices of its action.,36,0.3900,0.4400,0.4800,0.4900,0.5000,0.5100,0.5200,0.5200,0.5300,0.5400,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Transparency on how the AI works, how it was programmed.",36,0.3900,0.4400,0.4700,0.4900,0.5000,0.5200,0.5300,0.5300,0.5400,0.5500,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",I would trust an Ai assistant more if it was efficient.,36,0.3900,0.4200,0.4400,0.4600,0.4800,0.4900,0.5000,0.5000,0.5200,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",transparency to their clients so we develop full trust. also teach us how AI works to be informed when working with it.,36,0.3900,0.4400,0.4600,0.4800,0.4800,0.5100,0.5100,0.5100,0.5200,0.5300,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be clear and honest how data is used and the constraints placed on the AI that you can tailor to your preferences.,36,0.3900,0.3900,0.4400,0.4600,0.4800,0.4900,0.5000,0.5000,0.5100,0.5200,0.5300
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Make sure you have complete control of it ,36,0.3900,0.4100,0.4600,0.5100,0.5200,0.5200,0.5300,0.5300,0.5400,0.5400,0.5900
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Being transparent with my data and how it is used,36,0.3900,0.4800,0.4900,0.5000,0.5200,0.5300,0.5300,0.5400,0.5500,0.5600,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","The sole issue for me is in AI being accurate. Trust stems from that and that alone, for me",36,0.3900,0.4300,0.4600,0.4700,0.4800,0.5100,0.5100,0.5200,0.5300,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Offer financial guarantees for any substantial errors and take full responsibility for information provided.,36,0.3900,0.4500,0.4900,0.5000,0.5100,0.5300,0.5300,0.5300,0.5500,0.5600,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be transparent with information ,36,0.3900,0.3900,0.4600,0.4800,0.5000,0.5100,0.5200,0.5300,0.5400,0.5500,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",They couldn’t do anything to make me trust one,36,0.3900,0.3900,0.4400,0.4900,0.5000,0.5000,0.5000,0.5000,0.5100,0.5200,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Clear easy to understand terms and conditions and a full history of my input and AI input with the sources it used to provide the information/service etc.,36,0.3900,0.4200,0.4400,0.4600,0.4700,0.4900,0.5000,0.5000,0.5100,0.5100,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",make sure and ASK me for final  descion(s),36,0.3900,0.4400,0.4600,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Allow me to decide what actions it takes, and to always ask my permission when providing a suggestion. They also should have an ability to show me the reasoning and logic behind the recommendation.",36,0.3900,0.4300,0.4800,0.4800,0.4900,0.5200,0.5200,0.5300,0.5400,0.5500,0.5700
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","time will tell. there has to be trust and that is built whilst using it, so support is most important at this stage",36,0.3900,0.4700,0.4900,0.5100,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",double check the info i provide before making a decision,36,0.3900,0.4200,0.4700,0.4900,0.5100,0.5200,0.5200,0.5200,0.5400,0.5600,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Ensure that the AI always checks with you before taking action like spending money or making decisions on your behalf ,36,0.3900,0.4700,0.4700,0.4800,0.4900,0.5000,0.5100,0.5100,0.5200,0.5200,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",be transparent about where it has got the information and list the sources used if asked for it.  Have a clear data protection policy so that you know what data is collected and if any is shared,36,0.3900,0.4500,0.4700,0.5000,0.5000,0.5200,0.5200,0.5300,0.5300,0.5600,0.5900
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","Be transparent about intentions, actions and mistakes. ",36,0.3900,0.4000,0.4200,0.4700,0.4900,0.5000,0.5100,0.5200,0.5200,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Im not actually sure there is anything. I have a general distrust of AI and only use it for trivial tasks that have no real consequence.,36,0.3900,0.4400,0.4500,0.4600,0.4700,0.5000,0.5000,0.5100,0.5200,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?","If AI has transparency, clarity, and authenticity ",36,0.3900,0.3900,0.4400,0.4700,0.4900,0.5000,0.5100,0.5200,0.5300,0.5300,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",Be completely transparent in everything they do ,36,0.3900,0.4200,0.4700,0.4900,0.4900,0.5000,0.5200,0.5200,0.5300,0.5400,0.5600
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",That it has a proven record of working well and efficienctly,36,0.3900,0.4100,0.4400,0.4800,0.4900,0.5000,0.5000,0.5000,0.5200,0.5200,0.5800
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",To be transparent in how it works and stores information ,36,0.3900,0.4700,0.4800,0.5100,0.5200,0.5300,0.5300,0.5300,0.5400,0.5500,0.5800
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"I would have risk of giving too much information like personal ids, passwords, and may fear it could be shared with someone else without my consent ",36,0.3900,0.4400,0.4600,0.4800,0.5000,0.5100,0.5100,0.5100,0.5100,0.5200,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,It's using data that is not accurate ,36,0.3900,0.4200,0.4500,0.4800,0.4900,0.5000,0.5100,0.5100,0.5200,0.5300,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That someone gets hurt/sick or dies due to the wrong decision being made,36,0.3900,0.4700,0.4700,0.4900,0.4900,0.5000,0.5100,0.5100,0.5200,0.5400,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Loss of control of my life events,36,0.3900,0.4100,0.4700,0.4900,0.5000,0.5100,0.5100,0.5200,0.5200,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,it makes the wrong choice,36,0.3900,0.4200,0.4700,0.4800,0.4900,0.5100,0.5100,0.5100,0.5200,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,I prefer to make my own decisions ,36,0.3900,0.4300,0.4600,0.4900,0.4900,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Our security in terms of safety and good health ,36,0.3900,0.4200,0.4500,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5400,0.5500
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",I’m not sure anything could be said or done,36,0.3900,0.3900,0.4400,0.4500,0.4500,0.4700,0.4800,0.4800,0.4800,0.4900,0.5100
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Information used by A.I getting obtained by criminals or simply the wrong people seeing/getting hold of certain information.,36,0.3900,0.4200,0.4600,0.4900,0.5000,0.5000,0.5100,0.5100,0.5200,0.5300,0.5400
c0e5ad7c-7cf8-4e44-9878-d07659444bd6,"Besides just being accurate, what is the most important thing an AI company could do to help you trust its AI assistant?",I think it has to be around for a bit longer to be properly incorporated into daily living ,36,0.3900,0.4100,0.4400,0.4600,0.4600,0.4700,0.4800,0.4800,0.5000,0.5000,0.5200
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it makes the wrong decision.,36,0.3900,0.4200,0.4600,0.4700,0.4900,0.5100,0.5100,0.5200,0.5300,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,Taking over my control without gaining my consent and making protection wrong decisions ,36,0.3900,0.4000,0.4600,0.4800,0.4800,0.5000,0.5100,0.5100,0.5300,0.5400,0.5600
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,"Lack of control over my personal and financial affairs, lack of privacy and data safety!",36,0.3900,0.4000,0.4500,0.4800,0.4900,0.5000,0.5100,0.5100,0.5300,0.5400,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it could make the wrong decision,36,0.3900,0.4200,0.4700,0.4800,0.5000,0.5000,0.5100,0.5100,0.5200,0.5400,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,MY BIGGEST FEAR IS THAT AI MIGHT NAKE WRONG DECISION IN A HEALTH EMERGENCY OR MISS SOMETHING IMPORTANT. I WORRY IT WON'T FULLY UNDERSTAND OUR NEEDS OR EMOTIONS LIKE A HUMAN WOULD,36,0.3900,0.4200,0.4600,0.4800,0.4900,0.5100,0.5100,0.5200,0.5200,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,AI as yet cannot see the picture as a whole. It has not got the sensitivity and empathy to nuance the situations and make a decision based on the 'whole',36,0.3900,0.4200,0.4400,0.4800,0.4900,0.5000,0.5100,0.5100,0.5300,0.5300,0.5500
43ce42e1-50f3-4a2a-8b48-b8add5041354,What is the single biggest risk or fear you have about an AI assistant making decisions for your family?,That it makes bad decisions that I cannot identify or verify and that leads to harm.,36,0.3900,0.4200,0.4600,0.4900,0.5000,0.5100,0.5100,0.5100,0.5200,0.5300,0.5600
