Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
ccfcfa56-3ecd-4d55-86c1-b66985e0e8ae,AI are being made with good intentions and they cannot make mistakes as there is no motive for that. A human being cheats for making monetary profits but AI does not have to do this. The fear of risk comes in when someone can manipulate the AI to do cheating .,Negative,Corporate/government manipulation or hidden agendas,"Hacking, prompt injection, hijacking",,,,,,
e4aeabee-1acb-4cd5-98c1-e9d65d3619f6,AI assistant makes decisions about the career path for everyone in the family. ,Positive,Automating decisions that should be advisory,Conflicts with family preferences or ethics,,,,,,
e0c1b7b9-0380-4996-96c6-44de72bca5ca,AI assistant will not act on my best interest,Negative,Wrong decision causing harm,,,,,,,
72a5a2f8-8dee-494c-bc92-8ad44915f919,AI can be an assistant for emergency matters but daily life decisions should be taken by my family members. I believe if AI makes a mistake then it can not held accountable nor it can correct mistakes without human,Neutral,Accountability: who is responsible for errors,Automating decisions that should be advisory,,,,,,
ab423b38-4099-44a5-8b3d-bab07a19dbcf,"AI can only recommend me something, cannot make a decision on my behalf. It is an algorithm and carries too many risks. How it is programmed, with what data it is trained, how it uses my data, all are important. ",Neutral,Automating decisions that should be advisory,"Bias or unfair, non-personalized decisions",Outdated/incomplete info leading to bad calls,,,,,
f6473e33-f72e-4fe0-aa1e-1995c05225a4,AI can't make human like decisions,Negative,"Lack of empathy, values, or context",,,,,,,
e4a1af0f-7d59-40f8-92e0-77a3fe0bd6ac,AI controlled by a few corporate companies and charging huge subscriptions which are not affordable for low income groups.,Negative,Corporate/government manipulation or hidden agendas,Spending beyond budget or debt,,,,,,
7d14a8f5-041d-4918-8952-9eb5f3e86559,AI could open my secret things like bank details and my personal information.,Neutral,Exposure of sensitive medical/financial records,Privacy breaches and data leaks,,,,,,
8e2e87f5-dee7-4e4c-80c9-0afa93d191ca,AI is not a person and doesn't have emotions to be able to be part of a family. A person is in a better position to take decisions,Neutral,Automating decisions that should be advisory,"Lack of empathy, values, or context",,,,,,
b9eea50f-6490-4d32-bc12-53eddd140d18,AI will make wrong decision about health or medicine.,Negative,Medical misdiagnosis or bad health advice,Wrong emergency judgment or delayed care,,,,,,
14d9a0ba-3abd-4166-a3b6-2887a14dd7d8,"AIs make mistakes, so they might do something I don't intend or that could potentially cause me problems.",Negative,"Misinformation, hallucinations, unreliable sources",Wrong decision causing harm,,,,,,
a1149f6e-57f5-41f4-9edf-b7461dd5879f,About decision of contract,Neutral,Signing contracts or legal actions without approval,,,,,,,
7333f1c2-59f9-46df-b703-b64b1e58b33b,About health and finance in my family,Neutral,"Financial loss, unauthorized spending",Medical misdiagnosis or bad health advice,,,,,,
3a6ff14d-5a14-4665-914f-477cc3d76d49,Acting on my behalf without noting that the AI made the decision is worrisome. ,Negative,Acting without consent or notification,,,,,,,
16f00846-2148-4076-a649-e940c2546935,Ai making a mistake that cause us or someone else problems ,Negative,Wrong decision causing harm,,,,,,,
6e74e5be-6768-405f-a398-0cbeb128488e,Ai making mistakes everyday that I found last one year regularly.,Neutral,"Misinformation, hallucinations, unreliable sources",Outdated/incomplete info leading to bad calls,,,,,,
f073ed6c-37db-4652-806b-def31a97b065,Ai resuming all autonomy in decision making and implementing them without seeking permission,Neutral,Acting without consent or notification,Automating decisions that should be advisory,Overreliance and loss of human autonomy,,,,,
c0ddd412-daee-4cb3-977c-cb0581593538,All which personally affects my family..,Neutral,Other,,,,,,,
15733eeb-84b4-4236-9584-c491fb09557a,Am afraid the AI making sensitive decisions that can impact me negatively,Negative,Wrong decision causing harm,,,,,,,
b0629185-1c7e-42da-8cbb-7ea2b37df268,Anything finance related. I do not want AI to do anything besides possibly give advice.,Neutral,Automating decisions that should be advisory,"Financial loss, unauthorized spending",,,,,,
650b907b-c262-4431-a05b-2f777c67eabf,Approving any financial tasks without notifying ,Negative,Acting without consent or notification,"Financial loss, unauthorized spending",,,,,,
a4859ac6-8775-47bb-9f99-aea062eb72b8,Bad health decisions is something which I fear the most.,Negative,Medical misdiagnosis or bad health advice,,,,,,,
8af04b96-201d-4115-af70-de39551985c0,Because a family decision requires all family members to be informed.If anything goes wrong the family has to suffer,Negative,Accountability: who is responsible for errors,Automating decisions that should be advisory,Conflicts with family preferences or ethics,,,,,
23203230-b838-4ba1-9e0c-fded962a9f24,"Because my family didn't understand the situation and was worried about possible mistakes, they blamed me for choosing an AI assistant.",Negative,Dehumanization and family relationship strain,Other,,,,,,
cd219b25-110d-4d2b-813a-784c818f1df2,Being biased and endangering someone's life,Negative,"Bias or unfair, non-personalized decisions",Wrong decision causing harm,,,,,,
961194cb-e9e1-42d4-833e-b8480c01a360,Big financial or medical error that cant be undone.,Neutral,"Financial loss, unauthorized spending",Irreversible or catastrophic errors,Medical misdiagnosis or bad health advice,,,,,
a69f3178-d0d5-43cf-b4ee-95082d525e94,"Calling an ambulance or emergency over a non issue by mistake, costing thousands of dollars.",Neutral,Spending beyond budget or debt,Wrong decision causing harm,Wrong emergency judgment or delayed care,,,,,
c0d88889-a8ec-4d37-b531-51d381773acd,"Can fairness and justice be guaranteed, rather than for the benefit of one or more large companies?",Neutral,"Bias or unfair, non-personalized decisions",Corporate/government manipulation or hidden agendas,,,,,,
5b649d4c-a22c-485c-a7e8-7da520e1ea80,Causing loss to the family,Negative,"Financial loss, unauthorized spending",,,,,,,
24844ccb-014b-49b1-8bb0-96174fa64279,"Clearly harmful, based on unreliable sources. Waste of money.",Negative,"Financial loss, unauthorized spending","Misinformation, hallucinations, unreliable sources",Wrong decision causing harm,,,,,
aab8b39e-8e10-4535-a8ee-b48d303fc9da,"Data leaks, misuse, and misinformation from for-profit companies and third parties.",Negative,Corporate/government manipulation or hidden agendas,Privacy breaches and data leaks,Sharing data with third parties/advertisers,,,,,
f5c59990-80fb-40d2-a717-d66a1b76dd1c,Data sharing and wrong decisions ,Negative,Privacy breaches and data leaks,Wrong decision causing harm,,,,,,
e8bbc4af-9e3f-4b01-98eb-5a6acf5fe3d3,"Decisions concerning my family have to be my own. I wouldn't let anyone else or an AI make them. AI can make errors, and I'm not prepared to risk my family's safety and wellbeing",Neutral,Automating decisions that should be advisory,Overreliance and loss of human autonomy,Wrong decision causing harm,,,,,
733651a9-0bfa-4fa6-84ae-2754d248f11a,Decisions involving finances and my child's health.,Neutral,Children’s safety and inappropriate decisions,"Financial loss, unauthorized spending",Medical misdiagnosis or bad health advice,,,,,
3421af55-5499-434c-bed8-918c26479467,Disrespect for my moral and social privacy and money,Neutral,"Financial loss, unauthorized spending",Privacy breaches and data leaks,,,,,,
7a64a4e4-83fd-4395-99c7-4b91a4ec6c90,Failing to track accurate infomation and my family information falling in the wrong hands.,Neutral,"Misinformation, hallucinations, unreliable sources",Privacy breaches and data leaks,,,,,,
81a66b95-aa04-4cab-93df-116b01a5220e,"For it to take decisions I do not agree with or that would be inconvenient, or sharing data I do not wnt to be shared, spend my money, etc",Neutral,Acting without consent or notification,"Financial loss, unauthorized spending",Privacy breaches and data leaks,,,,,
1dc6778f-956a-47fa-97e7-1f6b2b5ea092,For the AI to make the wrong call during an emergency,Neutral,Wrong decision causing harm,Wrong emergency judgment or delayed care,,,,,,
42396b7e-5f1d-45f1-846f-7e8e085eaf81,"For whatever reason, the decisions made by AI are not in the best interest of my family.",Negative,Conflicts with family preferences or ethics,Wrong decision causing harm,,,,,,
f53e8f4f-1106-470c-b135-528eaec4f61b,Getting our personal information ,Neutral,Exposure of sensitive medical/financial records,Privacy breaches and data leaks,,,,,,
c371c617-d24b-420d-a639-fed8eba60573,"Give access to your home (letting people in, sharing codes or keys)",Neutral,Home access and smart device misuse,Letting strangers into home or sharing keys/codes,,,,,,
a04b88a0-cf8a-4e31-8148-b75c4ef27759,Giving access to my home!,Positive,Home access and smart device misuse,Letting strangers into home or sharing keys/codes,,,,,,
96ae3465-379d-44f4-ae60-22a9789f5f9d,Giving access to my house.,Neutral,Home access and smart device misuse,Letting strangers into home or sharing keys/codes,,,,,,
33ec3635-0047-4d84-b624-e6527d3579d0,Having control and then making a mistake that affects my family. Making decisions about my finance or health,Neutral,"Financial loss, unauthorized spending",Irreversible or catastrophic errors,Medical misdiagnosis or bad health advice,,,,,
031383c0-cd5c-4bba-b7a9-5a80e7d71096,Having too much agency and making decisions based on what he or she considers best without taking into account the family context.,Neutral,Acting without consent or notification,Conflicts with family preferences or ethics,"Lack of empathy, values, or context",,,,,
52f81716-79b7-4980-9933-b0a565167c3f,"Home access, purchasing over limit, agreement signing",Neutral,"Financial loss, unauthorized spending",Home access and smart device misuse,Signing contracts or legal actions without approval,,,,,
c11cb0da-9551-4766-aa10-2a138e8c5296,How the AI assistant will be hold accountable,Neutral,Accountability: who is responsible for errors,,,,,,,
64b1c986-2088-4758-9376-f15abf9025c7,I am afraid AI will not make the right decision because health problems need doctors to be able to diagnose accurately.,Negative,Medical misdiagnosis or bad health advice,,,,,,,
c7229a1a-de1f-4913-947b-55b711fddf22,"I am just scared of the one time that AI gives wrong advice or makes a wrong decision, but my family follows it because it thinks its my decision.",Neutral,Impersonation or sending messages as me,Wrong decision causing harm,,,,,,
3dae3ae2-86d1-4ce2-85c6-3dba862667bf,"I am worried that AI may not always make the decisions I want, so I hope that its decisions can be reviewed and confirmed first.",Neutral,Automating decisions that should be advisory,Conflicts with family preferences or ethics,,,,,,
42951be5-bfd0-4d90-8185-558b0b7d87e2,I can't master everything that's in my family. It's emotional and physical. This makes him make low decisions as a value different from us. And it's also because it's got freedom. ,Neutral,"Lack of empathy, values, or context",,,,,,,
c3f595c0-9abb-4de8-8a90-7acb0393460c,I consider th AI Assistant as a tool that responds to the knowledge database the company provides. It is not an expert in the field.,Neutral,Automating decisions that should be advisory,"Misinformation, hallucinations, unreliable sources",,,,,,
6491298b-0021-45b3-a679-c566e0067fe8,I don't think there is any biggest fear for that matter.,Neutral,Other,,,,,,,
93818ff9-b45c-4cfc-9510-459fbb960a5f,I dont want anyone else make decisions in our familys name.,Neutral,Automating decisions that should be advisory,Overreliance and loss of human autonomy,,,,,,
72a7bbec-f252-46c2-bda5-21bb240d2afc,I dont want to take the responsibility rather than me for this kind of important crucial decision,Negative,Accountability: who is responsible for errors,Overreliance and loss of human autonomy,,,,,,
f3ab703f-b143-4c87-a9d5-fbf99d9f794d,I fear a conflict with my values. I trust AI for objective tasks that do not require emotional decisions.,Neutral,Conflicts with family preferences or ethics,"Lack of empathy, values, or context",,,,,,
e56ab870-124e-492f-b8b4-7d8544d56e3e,I hired something that doesn't work for me and lost money.,Negative,"Financial loss, unauthorized spending",,,,,,,
5d17d7ae-2b5f-4e59-b59b-b1ff54d26ff6,I like to be presented with choices but I do not want the decision to be made for me. ,Neutral,Automating decisions that should be advisory,,,,,,,
90f911df-2957-41c1-87ae-2afe8f4f23d6,"I mainly fear that it will take a significantly wrong action, such as deciding a family member should get a medical operation and take actions in order to promote this.",Negative,Irreversible or catastrophic errors,Medical misdiagnosis or bad health advice,,,,,,
2790f653-db79-4ea6-b2ee-e0eab3ea62ce,"I may not be sufficiently trained, I may need more information and not consult it, or I may have made payments that take a long time to be refunded in the event of an error.",Negative,"Financial loss, unauthorized spending",Wrong decision causing harm,,,,,,
80d9214a-2ef1-46d3-b817-233426638439,"I personally don't want this, and if such an ai came to be, it should be strictly used as a tool, and must request permission before anything. No matter how much technology evolves it will surely make mistakes, one way or another, and this is why it makes me not trust it. I also don't want it to impose itself everytime as if it were a person, I don't mind advices and recommendations when I ask it,  but more than this? nope.",Negative,Automating decisions that should be advisory,Overreliance and loss of human autonomy,,,,,,
bd5e3525-27ed-479b-b128-8a198ab51fc1,I sometimes  fear losing control. AI must not decide big decision without asking my permission.,Neutral,Acting without consent or notification,Overreliance and loss of human autonomy,,,,,,
98f93713-b277-47f0-9423-c39cd72c6835,I still feel uneasy about the reliability of AI and about entrusting important decisions to AI.,Negative,"Misinformation, hallucinations, unreliable sources",,,,,,,
79155233-df54-4d1a-b757-39f6a7e5f122,I think healthcare and food related decisions. If any mistake there it could lead unfortunate incidents.,Neutral,Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,,
99a8de47-1de1-4bd2-92ea-848e78fe4368,I think my biggest fear would be that AI  makes a mistake that will cause serious health issues for the family members.,Neutral,Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,,
1ae7d821-4144-4aa7-9fb7-5c0c205272b1,I think spending our money is my biggest fear.,Negative,"Financial loss, unauthorized spending",Spending beyond budget or debt,,,,,,
eb3f7500-41f7-48f8-b5eb-ac72bf1fa189,"I wouldn't let an AI assistant make any decisions for my family, but I would consult it for some information.",Neutral,Automating decisions that should be advisory,,,,,,,
fa4762c6-2ac2-4945-98ed-2acb77a97a53,I'm afraid I'll be spending or making decisions that I can't afford.,Negative,"Financial loss, unauthorized spending",Spending beyond budget or debt,,,,,,
c1d3aa82-ad95-4303-9b98-52faf61681f9,I'm afraid of not understanding the problem,Negative,Other,,,,,,,
24b4e0ad-5e3e-4905-bb06-02d205a49109,I'm afraid that it would do the wrong decisions like what if I didn't want it in the first place. I think it would be hard to fix then. So it should rather ask me at first,Neutral,Acting without consent or notification,Automating decisions that should be advisory,Wrong decision causing harm,,,,,
2c32cb5d-000f-410f-a351-47d9ad8faf87,I'm very much concerned about my family and also I wanted to be a primary decision maker for my family even though I'm very much busy.,Neutral,Automating decisions that should be advisory,Loss of control over identity/voice,,,,,,
4b080520-9dfd-4b1d-97ef-4aaf2e2d86aa,If it is medical related and they make a wrong decision to harm my family. ,Negative,Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,,
a9c7329f-3d98-4e3d-a7d1-5b2712c9827f,Impersonating me and authorizing things ,Neutral,Impersonation or sending messages as me,Signing contracts or legal actions without approval,,,,,,
5ded1c9e-c995-4f72-ab9d-a682d934ee06,"Important or critical decisions. The final word should always be human, unless the patient's life is in danger and they cannot make a decision.",Neutral,Automating decisions that should be advisory,Medical misdiagnosis or bad health advice,Wrong emergency judgment or delayed care,,,,,
d41304ba-a1dc-45e1-a9fd-80673e4e6510,"In areas that I consider very important, decisions are made without my authorization.",Neutral,Acting without consent or notification,Automating decisions that should be advisory,,,,,,
b2d19982-33a5-467f-b6a9-af4aa0ef6736,In case it makes a mistake that may cause a loss of life. I just doubt it could make such a mistake.,Negative,Irreversible or catastrophic errors,Wrong decision causing harm,,,,,,
6ee4e926-e5d9-47a9-b41e-a7d21b20059f,Inappropriate action compare to real situation ,Neutral,"Lack of empathy, values, or context",Wrong decision causing harm,,,,,,
43c6f7c8-4784-4247-8f36-4c07ad4fd489,It can be inacurate it is a machine it is not a human I do not trusted it cannot make decisions for my family what if it results in something very dangerous I am not comfortable with that making decisions,Negative,"Lack of empathy, values, or context","Misinformation, hallucinations, unreliable sources",Wrong decision causing harm,,,,,
995013ba-04e8-4f12-a84c-a05b0190eef1,"It can make errors. Even though you feed it information about family, I still do not want it to take over. I have the responsibility of being a step ahead of the AI assistant.",Neutral,Automating decisions that should be advisory,Overreliance and loss of human autonomy,,,,,,
18008824-8766-4fd2-8a0d-e4fb70a7432a,It can spend all my money and leak my important personal data.,Negative,"Financial loss, unauthorized spending",Privacy breaches and data leaks,,,,,,
aa3a50bf-2e48-41e3-bb53-27d9d6b5e041,"It can't make decisions for me, it's unreliable, and I can't trust it.",Negative,Automating decisions that should be advisory,"Misinformation, hallucinations, unreliable sources",,,,,,
25830709-73e9-4cd9-b44a-c24313c87b2f,It could drive my family into debt or make a serious mistake.,Neutral,"Financial loss, unauthorized spending",Spending beyond budget or debt,Wrong decision causing harm,,,,,
788ec52e-048e-4f31-ac19-8c697c473e13,It could expose my personal data without my consent,Negative,Exposure of sensitive medical/financial records,Privacy breaches and data leaks,,,,,,
b8e11d08-377c-41a8-b466-2d87ac5c84cd,"It could make wrong decisions based on indoctrinated data. Companies or governments could feed it data and call it fact-checked or accurate and since AI has learnt from that model, it could be doing the bidding of something untrustworthy.",Negative,Corporate/government manipulation or hidden agendas,"Misinformation, hallucinations, unreliable sources",,,,,,
1999dcd9-bc16-4b81-8df5-8a8dbd53dfde,"It does not necessarily take all factors into account, which may include information that it cannot collect and privacy",Neutral,Outdated/incomplete info leading to bad calls,Privacy breaches and data leaks,,,,,,
fd6be5c0-0161-42e6-86f5-0f2367f8ad2a,It does the wrong thing and I don't know ,Negative,Wrong decision causing harm,,,,,,,
36e5420f-5d33-4f21-8d40-0f3f415cfb0d,"It has no emotions and feeling so, AI could never do any task well.",Negative,"Lack of empathy, values, or context",Wrong decision causing harm,,,,,,
e9149fa2-f867-4fea-a1aa-3de98e4609a7,"It is impossible to accurately judge a person's health status by simply analyzing data. Especially as someone with a medical background, I have my own profound insights on this.",Neutral,Medical misdiagnosis or bad health advice,Outdated/incomplete info leading to bad calls,,,,,,
757877be-290b-47b2-871e-18c66ebe09d3,It limits thinking power. ,Negative,Overreliance and loss of human autonomy,,,,,,,
c837b697-e1ee-408b-be07-9e3c309fa722,It makes the wrong decision,Negative,Wrong decision causing harm,,,,,,,
6c7fc71a-0408-4541-9c5e-1700d5d1a5bc,It may lead to diminished independent decision making in the family,Negative,Automating decisions that should be advisory,Overreliance and loss of human autonomy,,,,,,
9ec6d30c-424b-486d-88a0-88d0ef2d9b1b,It may not take the well-being of the user seriously,Negative,"Lack of empathy, values, or context",,,,,,,
cc812b1b-8bb8-4a2b-b4c0-76794f430d94,It may prove harmful in cases of complex diseases which requires to see the patient physically,Neutral,Medical misdiagnosis or bad health advice,Outdated/incomplete info leading to bad calls,Wrong emergency judgment or delayed care,,,,,
322f974c-01d2-43c1-b55d-1480cff61f10,It might cause an issue that might destroy my family ,Negative,Irreversible or catastrophic errors,,,,,,,
8bca5618-2bc2-49c6-9d48-6260938d60a6,It might have too many details hence not knowing which family member is being talked about,Negative,"Bias or unfair, non-personalized decisions",,,,,,,
5067d789-adec-4509-8743-1dce3a53a478,It might mislead you sometimes since it is a generated thing,Negative,"Misinformation, hallucinations, unreliable sources",,,,,,,
de6efda5-62ad-4016-ba8c-053e2fb907bb,It shares my personal data,Neutral,Privacy breaches and data leaks,Sharing data with third parties/advertisers,,,,,,
2657b59f-a8e1-4786-98bb-b0381e9ad2cc,It would overide all my decision and make one that would harm my family,Negative,Acting without consent or notification,Wrong decision causing harm,,,,,,
be6ef211-ee21-460c-b548-629dea170a1b,"It's been saying things that suggest that it hates humanity, and perhaps rightly so. I fear that it might even intentionally act against my family's interest in devastating ways.",Negative,Corporate/government manipulation or hidden agendas,Irreversible or catastrophic errors,Wrong decision causing harm,,,,,
dc131144-b8a4-474a-807b-00c7f61772a9,"Lack of knowledge and responsibility: responsible family members should be the ones making decisions about the family's well-being. I think it's fine for an AI to help make those decisions, but never on its own without asking permission.",Negative,Acting without consent or notification,Automating decisions that should be advisory,Overreliance and loss of human autonomy,,,,,
c32997d6-0a8a-46ff-b692-404582c1451d,Lacking of empathy in AI is my fear about an AI,Negative,"Lack of empathy, values, or context",,,,,,,
0c80d848-dc38-4ec8-8252-d66ca74f7d3a,Leaking of personal information,Negative,Privacy breaches and data leaks,,,,,,,
1093ad8f-5bcb-43b0-9842-0d51ac9d7c2d,Leaking personal information to unrelated third party. ,Negative,Privacy breaches and data leaks,Sharing data with third parties/advertisers,,,,,,
489ca3e0-12af-4903-8278-e1336e179d90,"Like for every online service, I feat that they could be hacked and used against me.",Negative,"Hacking, prompt injection, hijacking",,,,,,,
c20d71a5-e0b5-4b2e-9540-ac01f08fae86,Mainly decisions involving health or financial transactions.,Neutral,"Financial loss, unauthorized spending",Medical misdiagnosis or bad health advice,,,,,,
cedf760c-0d3e-4593-8601-41795a37f6b8,Make a bad decision.,Negative,Wrong decision causing harm,,,,,,,
461556fd-5e31-4285-a734-d0cf377b2c64,Make a costly mistake.,Negative,"Financial loss, unauthorized spending",Wrong decision causing harm,,,,,,
50f4291d-788b-4f4c-9d4a-4b49b2908b1c,"Make a decision other than the correct one, according to what I think and what my family thinks.",Neutral,Conflicts with family preferences or ethics,Wrong decision causing harm,,,,,,
5fd32e84-3e94-4f55-9430-baaa12578f06,Make decisions I wouldn't make.,Negative,Conflicts with family preferences or ethics,,,,,,,
b3915f5c-74e4-47d7-b09d-0c63cf8d5816,Make decisions that I wouldn't make,Neutral,Automating decisions that should be advisory,Conflicts with family preferences or ethics,,,,,,
ed508c4c-12a4-4211-bc7a-86a463a16549,"Making a decision that I wouldn't make, such as giving access to strangers to my house or making huge payments.",Neutral,"Financial loss, unauthorized spending",Home access and smart device misuse,Letting strangers into home or sharing keys/codes,,,,,
0fe8504f-5fc3-4a27-b616-e19534717e98,Making a mistake that can potentially hurt my family like providing wrong information for health related issues..,Negative,Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,,
a1a06ea4-5aed-4e87-bce5-24e1c2bc743a,"Making bad decisions can lead to significant losses and health risks.

",Negative,"Financial loss, unauthorized spending",Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,
93733114-125a-45b0-b841-72ffc97a2937,Making contradictory decisions affecting me and my family members,Negative,Conflicts with family preferences or ethics,,,,,,,
097461b3-8c61-4093-b0f1-9b7933dcf50a,"Making decisions that are not personalized to your needs, a lack of sensitivity to the infinite layers that each human being has",Negative,"Bias or unfair, non-personalized decisions","Lack of empathy, values, or context",,,,,,
e85242d3-55c3-45c4-9786-622309e2a543,"Making dehumanizing decisions on controversial issues, especially those involving health and funding",Neutral,Conflicts with family preferences or ethics,Dehumanization and family relationship strain,"Lack of empathy, values, or context",Medical misdiagnosis or bad health advice,,,,
4265c11e-465b-4691-b0d1-52641492a0dd,Making payments to hospitals on behalf of our family without any confirmation or intimation ,Neutral,Acting without consent or notification,"Financial loss, unauthorized spending",,,,,,
6537e6f0-4ce0-44ad-a2ed-cc52256826fb,Making the wrong decision for me,Negative,Wrong decision causing harm,,,,,,,
c98d1451-688b-4da0-9d3c-e54ad1ea4719,Making the wrong or unnecessary decisions without informing me beforehand,Negative,Acting without consent or notification,Automating decisions that should be advisory,,,,,,
11f2674a-fc80-4188-be6e-010487ab72e7,"Making wrong decisions that may lead to long term problems, especially when it comes to financial obligations or medical decisions that have more cons than pros.",Negative,"Financial loss, unauthorized spending",Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,
79fb684e-1d34-4e32-b1eb-670b8ea97072,Making wrong decisions. Loss of personal information.,Negative,Privacy breaches and data leaks,Wrong decision causing harm,,,,,,
6ae291bb-89ac-4de6-92bc-fa9a888a652d,Male function advises the wrong medication intake. ,Neutral,Medical misdiagnosis or bad health advice,,,,,,,
1eb44244-cae5-4a64-a655-2fe57d6a9c35,"Many! For example, in medical matters, AI would most likely try to fulfill the agendas of Big Pharma, which clearly cannot be trusted because they are only interested in money, not health. So they will not miss the opportunity to get involved with such a system, if they are not the ones planning it.",Neutral,Corporate/government manipulation or hidden agendas,Medical misdiagnosis or bad health advice,,,,,,
205e7e95-8bfd-42c0-8fbd-643bf5ead92e,"Matters legal,financial,health and general wellbeing.",Neutral,"Financial loss, unauthorized spending",Medical misdiagnosis or bad health advice,Signing contracts or legal actions without approval,Wrong decision causing harm,,,,
fe49f6c8-15ca-4039-8193-e4aac767b4a0,May be it may overthink and make challenging decisions,Neutral,Wrong decision causing harm,,,,,,,
93ca820c-cfb3-417e-aa29-e1719da6dfc5,Maybe AI makes my family in trouble,Negative,Wrong decision causing harm,,,,,,,
fbf11058-2509-4e5a-b688-209eb74b310a,"Maybe the AI assistant could have made a huge mistake

",Negative,Wrong decision causing harm,,,,,,,
18b56a02-b016-44dd-9f55-f8f1845fd57d,"Mistake, especially a mistake that leads to worse or worst outcomes.

But then health information leaking to scammers and data brokers is also nothing good. It can also lead to suboptimal outcomes ",Neutral,Medical misdiagnosis or bad health advice,Privacy breaches and data leaks,Wrong decision causing harm,,,,,
52f50705-0edb-43cf-8084-0df689c598dc,"My biggest concern is that an AI might make decisions based on incomplete or outdated information without understanding the full context of our family's unique situation. What works for one family might not work for ours, and I worry about an AI system making recommendations that don't account for our specific values, circumstances, or the nuanced dynamics that only we understand.
",Neutral,Conflicts with family preferences or ethics,"Lack of empathy, values, or context",Outdated/incomplete info leading to bad calls,,,,,
5c3e5be3-dfd6-4c70-9cd9-45498f9db35d,My biggest concern is that the AI might misinterpret a family member’s symptoms or unique needs and make a decision that isn’t ideal.,Negative,"Lack of empathy, values, or context",Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,
81747403-b10f-4e24-a912-b0966c351fa1,"My biggest fear about an AI assistant making decisions for my family is that the AI ​​will not fully understand our emotional and social context. Family decisions require not only logic and data, but also love, understanding, and sensitivity. If the AI ​​gives advice based only on data, it may sometimes make wrong or irrelevant decisions.

In addition, I am also concerned that overreliance on AI may undermine our family communication and mutual understanding.",Neutral,Automating decisions that should be advisory,Dehumanization and family relationship strain,"Lack of empathy, values, or context",,,,,
364c1e47-9a1a-4227-a71c-b2dafe0ec7f1,"My biggest fear is ]it making a wrong decision about health that could put my family at risk.
",Negative,Medical misdiagnosis or bad health advice,Wrong decision causing harm,,,,,,
9fd72c65-fab5-4add-be42-e2d9692f437c,My biggest fear is that AI's wrong decision making will eventually lead to harm for my family. ,Negative,Wrong decision causing harm,,,,,,,
ba5a0d08-0ac5-469e-8d3f-bc9d53ed5cd8,"My biggest fear is that an AI assistant could make decisions without fully understanding the emotional, cultural, or personal context of my family’s needs. Even if well-intentioned, a wrong decision about health, finances, or relationships could cause harm. I worry that over-reliance on AI might also reduce our ability to make thoughtful choices for ourselves",Negative,"Lack of empathy, values, or context",Overreliance and loss of human autonomy,Wrong decision causing harm,,,,,
02723295-9e4b-47ee-be62-edbb3ba6c588,My biggest fear is that an AI assistant could make the wrong decision because it doesn’t fully understand emotions or the unique context of my family. A mistake like that could have serious consequences.,Negative,"Lack of empathy, values, or context",Wrong decision causing harm,,,,,,
cff86ca3-ec10-4e18-8bf3-fc89197cd054,"My biggest fear is that an AI assistant might make a decision that overlooks human emotions, values, or unique circumstances, which could negatively affect my family. Technology may be efficient, but it cannot fully understand the sensitivity and nuances of personal choices.",Negative,"Lack of empathy, values, or context",,,,,,,
af907363-affa-4950-be87-87c503a0a57a,"My biggest fear is that an AI assistant might misinterpret our needs or values, making decisions that don't truly align with what's best for my family.",Negative,Conflicts with family preferences or ethics,"Lack of empathy, values, or context",,,,,,
b4069795-7eac-4f72-8759-f049bc532253,"My biggest fear is that the AI could make a decision that unintentionally harms my family’s health or wellbeing, such as scheduling the wrong treatment, giving incorrect advice, or missing an important medical issue.",Negative,Medical misdiagnosis or bad health advice,Wrong decision causing harm,Wrong emergency judgment or delayed care,,,,,
5a88b373-d1d1-458a-9330-e67e3d3dda6c,"My biggest fear is that the AI might make a wrong judgment in a critical health situation—like underestimating symptoms or giving inaccurate advice—which could delay proper medical care. Even if it has good intentions, a mistake in this area could have serious consequences for my family’s wellbeing.",Negative,Medical misdiagnosis or bad health advice,Wrong decision causing harm,Wrong emergency judgment or delayed care,,,,,
d7b6a0cb-7ce1-4e18-8f29-03a0e44dfff4,My family is not happy with this decision but I think it is a good one. There are internal disagreements.,Neutral,Conflicts with family preferences or ethics,,,,,,,
b26aafe8-0b5e-430a-85b8-0ac115482603,My parents' insufficient skills in using AI,Negative,Other,,,,,,,
8a3987dd-1312-4971-988a-b5c18ef59d01,Not much.. for as long I am still the one to e execute,Neutral,Other,,,,,,,
682bdff6-998b-4abe-81f2-d1327fb8c66c,"Obviously making serious mistakes, like you already mentioned in a previous question.",Negative,Wrong decision causing harm,,,,,,,
b1f4dd7b-2216-4ddb-b28f-68ddf5d55fa3,"Opening doors automatically, for example, sounds very scary, you never know who might come into the house, I also don't like making transfers via AI, only 2 options from the list above are okay for me.",Negative,"Financial loss, unauthorized spending",Home access and smart device misuse,Letting strangers into home or sharing keys/codes,,,,,
